"Report Date",FIPS,Locality,"VDH Health District","Total Cases",Hospitalizations,Deaths
2020-03-24,51540,Charlottesville,"Thomas Jefferson",5,0,0
2020-03-24,51550,Chesapeake,Chesapeake,1,1,0
2020-03-24,51570,"Colonial Heights",Chesterfield,0,0,0
2020-03-24,51580,Covington,Alleghany,0,0,0
2020-03-24,51590,Danville,Pittsylvania-Danville,1,1,0
2020-03-24,51595,Emporia,Crater,0,0,0
2020-03-24,51600,"Fairfax City",Fairfax,0,0,0
2020-03-24,51610,"Falls Church",Fairfax,0,0,0
2020-03-24,51620,"Franklin City","Western Tidewater",0,0,0
2020-03-24,51630,Fredericksburg,Rappahannock,0,0,0
2020-03-24,51640,Galax,"Mount Rogers",0,0,0
2020-03-24,51650,Hampton,Hampton,0,0,0
2020-03-24,51660,Harrisonburg,"Central Shenandoah",1,0,0
2020-03-24,51670,Hopewell,Crater,0,0,0
2020-03-24,51678,Lexington,"Central Shenandoah",0,0,0
2020-03-24,51680,Lynchburg,"Central Virginia",0,0,0
2020-03-24,51683,"Manassas City","Prince William",0,0,0
2020-03-24,51685,"Manassas Park","Prince William",0,0,0
2020-03-24,51690,Martinsville,"West Piedmont",0,0,0
2020-03-24,51700,"Newport News",Peninsula,3,3,1
2020-03-24,51710,Norfolk,Norfolk,5,0,0
2020-03-24,51720,Norton,Lenowisco,0,0,0
2020-03-24,51730,Petersburg,Crater,0,0,0
2020-03-24,51735,Poquoson,Peninsula,0,0,0
2020-03-24,51740,Portsmouth,Portsmouth,3,1,0
2020-03-24,51750,Radford,"New River",0,0,0
2020-03-24,51760,"Richmond City",Richmond,11,0,0
2020-03-24,51770,"Roanoke City",Roanoke,0,0,0
2020-03-24,51775,Salem,Alleghany,0,0,0
2020-03-24,51790,Staunton,"Central Shenandoah",0,0,0
2020-03-24,51800,Suffolk,"Western Tidewater",1,0,0
2020-03-24,51810,"Virginia Beach","Virginia Beach",17,3,0
2020-03-24,51820,Waynesboro,"Central Shenandoah",0,0,0
2020-03-24,51830,Williamsburg,Peninsula,5,1,1
2020-03-24,51840,Winchester,"Lord Fairfax",0,0,0
2020-03-23,51001,Accomack,"Eastern Shore",1,0,0
2020-03-23,51003,Albemarle,"Thomas Jefferson",2,0,0
2020-03-23,51005,Alleghany,Alleghany,0,0,0
2020-03-23,51007,Amelia,Piedmont,0,0,0
2020-03-23,51009,Amherst,"Central Virginia",1,0,0
2020-03-23,51011,Appomattox,"Central Virginia",0,0,0
2020-03-23,51013,Arlington,Arlington,34,4,0
2020-03-23,51015,Augusta,"Central Shenandoah",0,0,0
2020-03-23,51017,Bath,"Central Shenandoah",0,0,0
2020-03-23,51019,Bedford,"Central Virginia",1,0,0
2020-03-23,51021,Bland,"Mount Rogers",0,0,0
2020-03-23,51023,Botetourt,Alleghany,1,1,0
2020-03-23,51025,Brunswick,Southside,0,0,0
2020-03-23,51027,Buchanan,"Cumberland Plateau",0,0,0
2020-03-23,51029,Buckingham,Piedmont,0,0,0
2020-03-23,51031,Campbell,"Central Virginia",0,0,0
2020-03-23,51033,Caroline,Rappahannock,0,0,0
2020-03-23,51035,Carroll,"Mount Rogers",0,0,0
2020-03-23,51036,"Charles City",Chickahominy,1,0,0
2020-03-23,51037,Charlotte,Piedmont,0,0,0
2020-03-23,51041,Chesterfield,Chesterfield,9,2,0
2020-03-23,51043,Clarke,"Lord Fairfax",0,0,0
2020-03-23,51045,Craig,Alleghany,0,0,0
2020-03-23,51047,Culpeper,"Rappahannock Rapidan",2,0,0
2020-03-23,51049,Cumberland,Piedmont,0,0,0
2020-03-23,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-03-23,51053,Dinwiddie,Crater,0,0,0
2020-03-23,51057,Essex,"Three Rivers",0,0,0
2020-03-23,51059,Fairfax,Fairfax,43,5,1
2020-03-23,51061,Fauquier,"Rappahannock Rapidan",0,0,0
2020-03-23,51063,Floyd,"New River",0,0,0
2020-03-23,51065,Fluvanna,"Thomas Jefferson",1,0,0
2020-03-23,51067,"Franklin County","West Piedmont",1,0,0
2020-03-23,51069,Frederick,"Lord Fairfax",0,0,0
2020-03-23,51071,Giles,"New River",0,0,0
2020-03-23,51073,Gloucester,"Three Rivers",2,0,0
2020-03-23,51075,Goochland,Chickahominy,2,0,0
2020-03-23,51077,Grayson,"Mount Rogers",0,0,0
2020-03-23,51079,Greene,"Thomas Jefferson",0,0,0
2020-03-23,51081,Greensville,Crater,0,0,0
2020-03-23,51083,Halifax,Southside,0,0,0
2020-03-23,51085,Hanover,Chickahominy,2,0,0
2020-03-23,51087,Henrico,Henrico,11,4,0
2020-03-23,51089,Henry,"West Piedmont",0,0,0
2020-03-23,51091,Highland,"Central Shenandoah",0,0,0
2020-03-23,51093,"Isle of Wight","Western Tidewater",1,0,0
2020-03-23,51095,"James City",Peninsula,34,6,2
2020-03-23,51097,"King and Queen","Three Rivers",0,0,0
2020-03-23,51099,"King George",Rappahannock,0,0,0
2020-03-23,51101,"King William","Three Rivers",0,0,0
2020-03-23,51103,Lancaster,"Three Rivers",0,0,0
2020-03-23,51105,Lee,Lenowisco,2,0,0
2020-03-23,51107,Loudoun,Loudoun,15,4,0
2020-03-23,51109,Louisa,"Thomas Jefferson",2,0,0
2020-03-23,51111,Lunenburg,Piedmont,0,0,0
2020-03-23,51113,Madison,"Rappahannock Rapidan",0,0,0
2020-03-23,51115,Mathews,"Three Rivers",0,0,0
2020-03-23,51117,Mecklenburg,Southside,1,0,0
2020-03-23,51119,Middlesex,"Three Rivers",0,0,0
2020-03-23,51121,Montgomery,"New River",0,0,0
2020-03-23,51125,Nelson,"Thomas Jefferson",0,0,0
2020-03-23,51127,"New Kent",Chickahominy,0,0,0
2020-03-23,51131,Northampton,"Eastern Shore",0,0,0
2020-03-23,51133,Northumberland,"Three Rivers",0,0,0
2020-03-23,51135,Nottoway,Piedmont,0,0,0
2020-03-23,51137,Orange,"Rappahannock Rapidan",0,0,0
2020-03-23,51139,Page,"Lord Fairfax",0,0,0
2020-03-23,51141,Patrick,"West Piedmont",0,0,0
2020-03-23,51143,Pittsylvania,Pittsylvania-Danville,0,0,0
2020-03-23,51145,Powhatan,Chesterfield,0,0,0
2020-03-23,51147,"Prince Edward",Piedmont,1,0,0
2020-03-23,51149,"Prince George",Crater,0,0,0
2020-03-23,51153,"Prince William","Prince William",18,4,0
2020-03-23,51155,Pulaski,"New River",0,0,0
2020-03-23,51157,Rappahannock,"Rappahannock Rapidan",0,0,0
2020-03-23,51159,"Richmond County","Three Rivers",0,0,0
2020-03-23,51161,"Roanoke County",Alleghany,0,0,0
2020-03-23,51163,Rockbridge,"Central Shenandoah",1,0,0
2020-03-23,51165,Rockingham,"Central Shenandoah",2,0,0
2020-03-23,51167,Russell,"Cumberland Plateau",0,0,0
2020-03-23,51169,Scott,Lenowisco,0,0,0
2020-03-23,51171,Shenandoah,"Lord Fairfax",0,0,0
2020-03-23,51173,Smyth,"Mount Rogers",0,0,0
2020-03-23,51175,Southampton,"Western Tidewater",0,0,0
2020-03-23,51177,Spotsylvania,Rappahannock,2,0,0
2020-03-23,51179,Stafford,Rappahannock,6,0,0
2020-03-23,51181,Surry,Crater,0,0,0
2020-03-23,51183,Sussex,Crater,0,0,0
2020-03-23,51185,Tazewell,"Cumberland Plateau",0,0,0
2020-03-23,51187,Warren,"Lord Fairfax",0,0,0
2020-03-23,51191,Washington,"Mount Rogers",0,0,0
2020-03-23,51193,Westmoreland,"Three Rivers",0,0,0
2020-03-23,51195,Wise,Lenowisco,0,0,0
2020-03-23,51197,Wythe,"Mount Rogers",0,0,0
2020-03-23,51199,York,Peninsula,5,1,1
2020-03-23,51510,Alexandria,Alexandria,6,0,0
2020-03-23,51520,Bristol,"Mount Rogers",0,0,0
2020-03-23,51530,"Buena Vista City","Central Shenandoah",0,0,0
2020-03-23,51540,Charlottesville,"Thomas Jefferson",4,0,0
2020-03-23,51550,Chesapeake,Chesapeake,0,0,0
2020-03-23,51570,"Colonial Heights",Chesterfield,0,0,0
2020-03-23,51580,Covington,Alleghany,0,0,0
2020-03-23,51590,Danville,Pittsylvania-Danville,1,1,0
2020-03-23,51595,Emporia,Crater,0,0,0
2020-03-23,51600,"Fairfax City",Fairfax,0,0,0
2020-03-23,51610,"Falls Church",Fairfax,0,0,0
2020-03-23,51620,"Franklin City","Western Tidewater",0,0,0
2020-03-23,51630,Fredericksburg,Rappahannock,0,0,0
2020-03-23,51640,Galax,"Mount Rogers",0,0,0
2020-03-23,51650,Hampton,Hampton,0,0,0
2020-03-23,51660,Harrisonburg,"Central Shenandoah",1,0,0
2020-03-23,51670,Hopewell,Crater,0,0,0
2020-03-23,51678,Lexington,"Central Shenandoah",0,0,0
2020-03-23,51680,Lynchburg,"Central Virginia",0,0,0
2020-03-23,51683,"Manassas City","Prince William",0,0,0
2020-03-23,51685,"Manassas Park","Prince William",0,0,0
2020-03-23,51690,Martinsville,"West Piedmont",0,0,0
2020-03-23,51700,"Newport News",Peninsula,2,2,1
2020-03-23,51710,Norfolk,Norfolk,4,0,0
2020-03-23,51720,Norton,Lenowisco,0,0,0
2020-03-23,51730,Petersburg,Crater,0,0,0
2020-03-23,51735,Poquoson,Peninsula,0,0,0
2020-03-23,51740,Portsmouth,Portsmouth,1,0,0
2020-03-23,51750,Radford,"New River",0,0,0
2020-03-23,51760,"Richmond City",Richmond,8,0,0
2020-03-23,51770,"Roanoke City",Roanoke,0,0,0
2020-03-23,51775,Salem,Alleghany,0,0,0
2020-03-23,51790,Staunton,"Central Shenandoah",0,0,0
2020-03-23,51800,Suffolk,"Western Tidewater",1,0,0
2020-03-23,51810,"Virginia Beach","Virginia Beach",17,3,0
2020-03-23,51820,Waynesboro,"Central Shenandoah",0,0,0
2020-03-23,51830,Williamsburg,Peninsula,5,1,1
2020-03-23,51840,Winchester,"Lord Fairfax",0,0,0
2020-03-22,51001,Accomack,"Eastern Shore",1,0,0
2020-03-22,51003,Albemarle,"Thomas Jefferson",2,0,0
2020-03-22,51005,Alleghany,Alleghany,0,0,0
2020-03-22,51007,Amelia,Piedmont,0,0,0
2020-03-22,51009,Amherst,"Central Virginia",1,0,0
2020-03-22,51011,Appomattox,"Central Virginia",0,0,0
2020-03-22,51013,Arlington,Arlington,26,4,0
2020-03-22,51015,Augusta,"Central Shenandoah",0,0,0
2020-03-22,51017,Bath,"Central Shenandoah",0,0,0
2020-03-22,51019,Bedford,"Central Virginia",1,0,0
2020-03-22,51021,Bland,"Mount Rogers",0,0,0
2020-03-22,51023,Botetourt,Alleghany,1,1,0
2020-03-22,51025,Brunswick,Southside,0,0,0
2020-03-22,51027,Buchanan,"Cumberland Plateau",0,0,0
2020-03-22,51029,Buckingham,Piedmont,0,0,0
2020-03-22,51031,Campbell,"Central Virginia",0,0,0
2020-03-22,51033,Caroline,Rappahannock,0,0,0
2020-03-22,51035,Carroll,"Mount Rogers",0,0,0
2020-03-22,51036,"Charles City",Chickahominy,1,0,0
2020-03-22,51037,Charlotte,Piedmont,0,0,0
2020-03-22,51041,Chesterfield,Chesterfield,8,2,0
2020-03-22,51043,Clarke,"Lord Fairfax",0,0,0
2020-03-22,51045,Craig,Alleghany,0,0,0
2020-03-22,51047,Culpeper,"Rappahannock Rapidan",2,0,0
2020-03-22,51049,Cumberland,Piedmont,0,0,0
2020-03-22,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-03-22,51053,Dinwiddie,Crater,0,0,0
2020-03-22,51057,Essex,"Three Rivers",0,0,0
2020-03-22,51059,Fairfax,Fairfax,31,2,1
2020-03-22,51061,Fauquier,"Rappahannock Rapidan",0,0,0
2020-03-22,51063,Floyd,"New River",0,0,0
2020-03-22,51065,Fluvanna,"Thomas Jefferson",1,0,0
2020-03-22,51067,"Franklin County","West Piedmont",1,0,0
2020-03-22,51069,Frederick,"Lord Fairfax",0,0,0
2020-03-22,51071,Giles,"New River",0,0,0
2020-03-22,51073,Gloucester,"Three Rivers",2,0,0
2020-03-22,51075,Goochland,Chickahominy,2,0,0
2020-03-22,51077,Grayson,"Mount Rogers",0,0,0
2020-03-22,51079,Greene,"Thomas Jefferson",0,0,0
2020-03-22,51081,Greensville,Crater,0,0,0
2020-03-22,51083,Halifax,Southside,0,0,0
2020-03-22,51085,Hanover,Chickahominy,1,0,0
2020-03-22,51087,Henrico,Henrico,8,2,0
2020-03-22,51089,Henry,"West Piedmont",0,0,0
2020-03-22,51091,Highland,"Central Shenandoah",0,0,0
2020-03-22,51093,"Isle of Wight","Western Tidewater",1,0,0
2020-03-22,51095,"James City",Peninsula,32,6,1
2020-03-22,51097,"King and Queen","Three Rivers",0,0,0
2020-03-22,51099,"King George",Rappahannock,0,0,0
2020-03-22,51101,"King William","Three Rivers",0,0,0
2020-03-22,51103,Lancaster,"Three Rivers",0,0,0
2020-03-22,51105,Lee,Lenowisco,2,0,0
2020-03-22,51107,Loudoun,Loudoun,15,4,0
2020-03-22,51109,Louisa,"Thomas Jefferson",1,0,0
2020-03-22,51111,Lunenburg,Piedmont,0,0,0
2020-03-22,51113,Madison,"Rappahannock Rapidan",0,0,0
2020-03-22,51115,Mathews,"Three Rivers",0,0,0
2020-03-22,51117,Mecklenburg,Southside,1,0,0
2020-03-22,51119,Middlesex,"Three Rivers",0,0,0
2020-03-22,51121,Montgomery,"New River",0,0,0
2020-03-22,51125,Nelson,"Thomas Jefferson",0,0,0
2020-03-22,51127,"New Kent",Chickahominy,0,0,0
2020-03-22,51131,Northampton,"Eastern Shore",0,0,0
2020-03-22,51133,Northumberland,"Three Rivers",0,0,0
2020-03-22,51135,Nottoway,Piedmont,0,0,0
2020-03-22,51137,Orange,"Rappahannock Rapidan",0,0,0
2020-03-22,51139,Page,"Lord Fairfax",0,0,0
2020-03-22,51141,Patrick,"West Piedmont",0,0,0
2020-03-22,51143,Pittsylvania,Pittsylvania-Danville,0,0,0
2020-03-22,51145,Powhatan,Chesterfield,0,0,0
2020-03-22,51147,"Prince Edward",Piedmont,1,0,0
2020-03-22,51149,"Prince George",Crater,0,0,0
2020-03-22,51153,"Prince William","Prince William",18,4,0
2020-03-22,51155,Pulaski,"New River",0,0,0
2020-03-22,51157,Rappahannock,"Rappahannock Rapidan",0,0,0
2020-03-22,51159,"Richmond County","Three Rivers",0,0,0
2020-03-22,51161,"Roanoke County",Alleghany,0,0,0
2020-03-22,51163,Rockbridge,"Central Shenandoah",0,0,0
2020-03-22,51165,Rockingham,"Central Shenandoah",2,0,0
2020-03-22,51167,Russell,"Cumberland Plateau",0,0,0
2020-03-22,51169,Scott,Lenowisco,0,0,0
2020-03-22,51171,Shenandoah,"Lord Fairfax",0,0,0
2020-03-22,51173,Smyth,"Mount Rogers",0,0,0
2020-03-22,51175,Southampton,"Western Tidewater",0,0,0
2020-03-22,51177,Spotsylvania,Rappahannock,2,0,0
2020-03-22,51179,Stafford,Rappahannock,5,0,0
2020-03-22,51181,Surry,Crater,0,0,0
2020-03-22,51183,Sussex,Crater,0,0,0
2020-03-22,51185,Tazewell,"Cumberland Plateau",0,0,0
2020-03-22,51187,Warren,"Lord Fairfax",0,0,0
2020-03-22,51191,Washington,"Mount Rogers",0,0,0
2020-03-22,51193,Westmoreland,"Three Rivers",0,0,0
2020-03-22,51195,Wise,Lenowisco,0,0,0
2020-03-22,51197,Wythe,"Mount Rogers",0,0,0
2020-03-22,51199,York,Peninsula,5,1,1
2020-03-22,51510,Alexandria,Alexandria,5,0,0
2020-03-22,51520,Bristol,"Mount Rogers",0,0,0
2020-03-22,51530,"Buena Vista City","Central Shenandoah",0,0,0
2020-03-22,51540,Charlottesville,"Thomas Jefferson",4,0,0
2020-03-22,51550,Chesapeake,Chesapeake,0,0,0
2020-03-22,51570,"Colonial Heights",Chesterfield,0,0,0
2020-03-22,51580,Covington,Alleghany,0,0,0
2020-03-22,51590,Danville,Pittsylvania-Danville,0,0,0
2020-03-22,51595,Emporia,Crater,0,0,0
2020-03-22,51600,"Fairfax City",Fairfax,0,0,0
2020-03-22,51610,"Falls Church",Fairfax,0,0,0
2020-03-22,51620,"Franklin City","Western Tidewater",0,0,0
2020-03-22,51630,Fredericksburg,Rappahannock,0,0,0
2020-03-22,51640,Galax,"Mount Rogers",0,0,0
2020-03-22,51650,Hampton,Hampton,0,0,0
2020-03-22,51660,Harrisonburg,"Central Shenandoah",1,0,0
2020-03-22,51670,Hopewell,Crater,0,0,0
2020-03-22,51678,Lexington,"Central Shenandoah",0,0,0
2020-03-22,51680,Lynchburg,"Central Virginia",0,0,0
2020-03-22,51683,"Manassas City","Prince William",0,0,0
2020-03-22,51685,"Manassas Park","Prince William",0,0,0
2020-03-22,51690,Martinsville,"West Piedmont",0,0,0
2020-03-22,51700,"Newport News",Peninsula,2,2,0
2020-03-22,51710,Norfolk,Norfolk,3,0,0
2020-03-22,51720,Norton,Lenowisco,0,0,0
2020-03-22,51730,Petersburg,Crater,0,0,0
2020-03-22,51735,Poquoson,Peninsula,0,0,0
2020-03-22,51740,Portsmouth,Portsmouth,1,0,0
2020-03-22,51750,Radford,"New River",0,0,0
2020-03-22,51760,"Richmond City",Richmond,6,0,0
2020-03-22,51770,"Roanoke City",Roanoke,0,0,0
2020-03-22,51775,Salem,Alleghany,0,0,0
2020-03-22,51790,Staunton,"Central Shenandoah",0,0,0
2020-03-22,51800,Suffolk,"Western Tidewater",1,0,0
2020-03-22,51810,"Virginia Beach","Virginia Beach",17,3,0
2020-03-22,51820,Waynesboro,"Central Shenandoah",0,0,0
2020-03-22,51830,Williamsburg,Peninsula,5,1,0
2020-03-22,51840,Winchester,"Lord Fairfax",0,0,0
2020-03-21,51001,Accomack,"Eastern Shore",1,0,0
2020-03-21,51003,Albemarle,"Thomas Jefferson",1,0,0
2020-03-21,51005,Alleghany,Alleghany,0,0,0
2020-03-21,51007,Amelia,Piedmont,0,0,0
2020-03-21,51009,Amherst,"Central Virginia",0,0,0
2020-03-21,51011,Appomattox,"Central Virginia",0,0,0
2020-03-21,51013,Arlington,Arlington,22,4,0
2020-03-21,51015,Augusta,"Central Shenandoah",0,0,0
2020-03-21,51017,Bath,"Central Shenandoah",0,0,0
2020-03-21,51019,Bedford,"Central Virginia",0,0,0
2020-03-21,51021,Bland,"Mount Rogers",0,0,0
2020-03-21,51023,Botetourt,Alleghany,1,1,0
2020-03-21,51025,Brunswick,Southside,0,0,0
2020-03-21,51027,Buchanan,"Cumberland Plateau",0,0,0
2020-03-21,51029,Buckingham,Piedmont,0,0,0
2020-03-21,51031,Campbell,"Central Virginia",0,0,0
2020-03-21,51033,Caroline,Rappahannock,0,0,0
2020-03-21,51035,Carroll,"Mount Rogers",0,0,0
2020-03-21,51036,"Charles City",Chickahominy,1,0,0
2020-03-21,51037,Charlotte,Piedmont,0,0,0
2020-03-21,51041,Chesterfield,Chesterfield,7,1,0
2020-03-21,51043,Clarke,"Lord Fairfax",0,0,0
2020-03-21,51045,Craig,Alleghany,0,0,0
2020-03-21,51047,Culpeper,"Rappahannock Rapidan",0,0,0
2020-03-21,51049,Cumberland,Piedmont,0,0,0
2020-03-21,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-03-21,51053,Dinwiddie,Crater,0,0,0
2020-03-21,51057,Essex,"Three Rivers",0,0,0
2020-03-21,51059,Fairfax,Fairfax,22,1,0
2020-03-21,51061,Fauquier,"Rappahannock Rapidan",0,0,0
2020-03-21,51063,Floyd,"New River",0,0,0
2020-03-21,51065,Fluvanna,"Thomas Jefferson",0,0,0
2020-03-21,51067,"Franklin County","West Piedmont",1,0,0
2020-03-21,51069,Frederick,"Lord Fairfax",0,0,0
2020-03-21,51071,Giles,"New River",0,0,0
2020-03-21,51073,Gloucester,"Three Rivers",2,0,0
2020-03-21,51075,Goochland,Chickahominy,1,0,0
2020-03-21,51077,Grayson,"Mount Rogers",0,0,0
2020-03-21,51079,Greene,"Thomas Jefferson",0,0,0
2020-03-21,51081,Greensville,Crater,0,0,0
2020-03-21,51083,Halifax,Southside,0,0,0
2020-03-21,51085,Hanover,Chickahominy,1,0,0
2020-03-21,51087,Henrico,Henrico,7,1,0
2020-03-21,51089,Henry,"West Piedmont",0,0,0
2020-03-21,51091,Highland,"Central Shenandoah",0,0,0
2020-03-21,51093,"Isle of Wight","Western Tidewater",1,0,0
2020-03-21,51095,"James City",Peninsula,20,5,1
2020-03-21,51097,"King and Queen","Three Rivers",0,0,0
2020-03-21,51099,"King George",Rappahannock,0,0,0
2020-03-21,51101,"King William","Three Rivers",0,0,0
2020-03-21,51103,Lancaster,"Three Rivers",0,0,0
2020-03-21,51105,Lee,Lenowisco,0,0,0
2020-03-21,51107,Loudoun,Loudoun,14,3,0
2020-03-21,51109,Louisa,"Thomas Jefferson",0,0,0
2020-03-21,51111,Lunenburg,Piedmont,0,0,0
2020-03-21,51113,Madison,"Rappahannock Rapidan",0,0,0
2020-03-21,51115,Mathews,"Three Rivers",0,0,0
2020-03-21,51117,Mecklenburg,Southside,1,0,0
2020-03-21,51119,Middlesex,"Three Rivers",0,0,0
2020-03-21,51121,Montgomery,"New River",0,0,0
2020-03-21,51125,Nelson,"Thomas Jefferson",0,0,0
2020-03-21,51127,"New Kent",Chickahominy,0,0,0
2020-03-21,51131,Northampton,"Eastern Shore",0,0,0
2020-03-21,51133,Northumberland,"Three Rivers",0,0,0
2020-03-21,51135,Nottoway,Piedmont,0,0,0
2020-03-21,51137,Orange,"Rappahannock Rapidan",0,0,0
2020-03-21,51139,Page,"Lord Fairfax",0,0,0
2020-03-21,51141,Patrick,"West Piedmont",0,0,0
2020-03-21,51143,Pittsylvania,Pittsylvania-Danville,0,0,0
2020-03-21,51145,Powhatan,Chesterfield,0,0,0
2020-03-21,51147,"Prince Edward",Piedmont,1,0,0
2020-03-21,51149,"Prince George",Crater,0,0,0
2020-03-21,51153,"Prince William","Prince William",14,4,0
2020-03-21,51155,Pulaski,"New River",0,0,0
2020-03-21,51157,Rappahannock,"Rappahannock Rapidan",0,0,0
2020-03-21,51159,"Richmond County","Three Rivers",0,0,0
2020-03-21,51161,"Roanoke County",Alleghany,0,0,0
2020-03-21,51163,Rockbridge,"Central Shenandoah",0,0,0
2020-03-21,51165,Rockingham,"Central Shenandoah",0,0,0
2020-03-21,51167,Russell,"Cumberland Plateau",0,0,0
2020-03-21,51169,Scott,Lenowisco,0,0,0
2020-03-21,51171,Shenandoah,"Lord Fairfax",0,0,0
2020-03-21,51173,Smyth,"Mount Rogers",0,0,0
2020-03-21,51175,Southampton,"Western Tidewater",0,0,0
2020-03-21,51177,Spotsylvania,Rappahannock,1,0,0
2020-03-21,51179,Stafford,Rappahannock,2,0,0
2020-03-21,51181,Surry,Crater,0,0,0
2020-03-21,51183,Sussex,Crater,0,0,0
2020-03-21,51185,Tazewell,"Cumberland Plateau",0,0,0
2020-03-21,51187,Warren,"Lord Fairfax",0,0,0
2020-03-21,51191,Washington,"Mount Rogers",0,0,0
2020-03-21,51193,Westmoreland,"Three Rivers",0,0,0
2020-03-21,51195,Wise,Lenowisco,0,0,0
2020-03-21,51197,Wythe,"Mount Rogers",0,0,0
2020-03-21,51199,York,Peninsula,3,1,1
2020-03-21,51510,Alexandria,Alexandria,5,0,0
2020-03-21,51520,Bristol,"Mount Rogers",0,0,0
2020-03-21,51530,"Buena Vista City","Central Shenandoah",0,0,0
2020-03-21,51540,Charlottesville,"Thomas Jefferson",1,0,0
2020-03-21,51550,Chesapeake,Chesapeake,0,0,0
2020-03-21,51570,"Colonial Heights",Chesterfield,0,0,0
2020-03-21,51580,Covington,Alleghany,0,0,0
2020-03-21,51590,Danville,Pittsylvania-Danville,0,0,0
2020-03-21,51595,Emporia,Crater,0,0,0
2020-03-21,51600,"Fairfax City",Fairfax,0,0,0
2020-03-21,51610,"Falls Church",Fairfax,0,0,0
2020-03-21,51620,"Franklin City","Western Tidewater",0,0,0
2020-03-21,51630,Fredericksburg,Rappahannock,0,0,0
2020-03-21,51640,Galax,"Mount Rogers",0,0,0
2020-03-21,51650,Hampton,Hampton,0,0,0
2020-03-21,51660,Harrisonburg,"Central Shenandoah",1,0,0
2020-03-21,51670,Hopewell,Crater,0,0,0
2020-03-21,51678,Lexington,"Central Shenandoah",0,0,0
2020-03-21,51680,Lynchburg,"Central Virginia",0,0,0
2020-03-21,51683,"Manassas City","Prince William",0,0,0
2020-03-21,51685,"Manassas Park","Prince William",0,0,0
2020-03-21,51690,Martinsville,"West Piedmont",0,0,0
2020-03-21,51700,"Newport News",Peninsula,2,2,0
2020-03-21,51710,Norfolk,Norfolk,3,0,0
2020-03-21,51720,Norton,Lenowisco,0,0,0
2020-03-21,51730,Petersburg,Crater,0,0,0
2020-03-21,51735,Poquoson,Peninsula,0,0,0
2020-03-21,51740,Portsmouth,Portsmouth,1,0,0
2020-03-21,51750,Radford,"New River",0,0,0
2020-03-21,51760,"Richmond City",Richmond,6,1,0
2020-03-21,51770,"Roanoke City",Roanoke,0,0,0
2020-03-21,51775,Salem,Alleghany,0,0,0
2020-03-21,51790,Staunton,"Central Shenandoah",0,0,0
2020-03-21,51800,Suffolk,"Western Tidewater",1,0,0
2020-03-21,51810,"Virginia Beach","Virginia Beach",4,0,0
2020-03-21,51820,Waynesboro,"Central Shenandoah",0,0,0
2020-03-21,51830,Williamsburg,Peninsula,4,1,0
2020-03-21,51840,Winchester,"Lord Fairfax",0,0,0
2020-03-20,51001,Accomack,"Eastern Shore",1,0,0
2020-03-20,51003,Albemarle,"Thomas Jefferson",0,0,0
2020-03-20,51005,Alleghany,Alleghany,0,0,0
2020-03-20,51007,Amelia,Piedmont,0,0,0
2020-03-20,51009,Amherst,"Central Virginia",0,0,0
2020-03-20,51011,Appomattox,"Central Virginia",0,0,0
2020-03-20,51013,Arlington,Arlington,17,2,0
2020-03-20,51015,Augusta,"Central Shenandoah",0,0,0
2020-03-20,51017,Bath,"Central Shenandoah",0,0,0
2020-03-20,51019,Bedford,"Central Virginia",0,0,0
2020-03-20,51021,Bland,"Mount Rogers",0,0,0
2020-03-20,51023,Botetourt,Alleghany,0,0,0
2020-03-20,51025,Brunswick,Southside,0,0,0
2020-03-20,51027,Buchanan,"Cumberland Plateau",0,0,0
2020-03-20,51029,Buckingham,Piedmont,0,0,0
2020-03-20,51031,Campbell,"Central Virginia",0,0,0
2020-03-20,51033,Caroline,Rappahannock,0,0,0
2020-03-20,51035,Carroll,"Mount Rogers",0,0,0
2020-03-20,51036,"Charles City",Chickahominy,1,0,0
2020-03-20,51037,Charlotte,Piedmont,0,0,0
2020-03-20,51041,Chesterfield,Chesterfield,5,1,0
2020-03-20,51043,Clarke,"Lord Fairfax",0,0,0
2020-03-20,51045,Craig,Alleghany,0,0,0
2020-03-20,51047,Culpeper,"Rappahannock Rapidan",0,0,0
2020-03-20,51049,Cumberland,Piedmont,0,0,0
2020-03-20,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-03-20,51053,Dinwiddie,Crater,0,0,0
2020-03-20,51057,Essex,"Three Rivers",0,0,0
2020-03-20,51059,Fairfax,Fairfax,16,1,0
2020-03-20,51061,Fauquier,"Rappahannock Rapidan",0,0,0
2020-03-20,51063,Floyd,"New River",0,0,0
2020-03-20,51065,Fluvanna,"Thomas Jefferson",0,0,0
2020-03-20,51067,"Franklin County","West Piedmont",0,0,0
2020-03-20,51069,Frederick,"Lord Fairfax",0,0,0
2020-03-20,51071,Giles,"New River",0,0,0
2020-03-20,51073,Gloucester,"Three Rivers",1,0,0
