"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
01/21/2021,"Out of State","Out of State","Out of State","Local Health Departments",Pfizer,1,1
01/13/2021,51025,Brunswick,Southside,Hospitals,Moderna,1,2
01/16/2021,51800,Suffolk,"Western Tidewater","Local Health Departments",Moderna,1,1
01/23/2021,51075,Goochland,Chickahominy,"Medical Practices",Moderna,1,5
12/30/2020,51630,Fredericksburg,Rappahannock,"Other Community Health Providers",Pfizer,2,1
01/18/2021,51033,Caroline,Rappahannock,"Other Community Health Providers",Moderna,1,3
01/26/2021,51109,Louisa,"Blue Ridge","Other Community Health Providers",Pfizer,2,5
01/29/2021,51015,Augusta,"Central Shenandoah","Medical Practices",Moderna,2,13
01/07/2021,51740,Portsmouth,Portsmouth,"Other Community Health Providers",Moderna,1,1
01/18/2021,51025,Brunswick,Southside,"Medical Practices",Moderna,1,7
02/04/2021,51081,Greensville,Crater,Hospitals,Moderna,2,1
12/18/2020,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,1,2
12/19/2020,51045,Craig,Alleghany,Hospitals,Pfizer,1,4
01/27/2021,"Out of State","Out of State","Out of State","Medical Practices",Pfizer,2,14
01/20/2021,51073,Gloucester,"Three Rivers","Federal LTCF Program",Pfizer,1,9
12/31/2020,51550,Chesapeake,Chesapeake,Hospitals,Pfizer,1,62
02/03/2021,51730,Petersburg,Crater,"Local Health Departments",Pfizer,1,2
01/25/2021,51740,Portsmouth,Portsmouth,Hospitals,Pfizer,1,9
01/28/2021,51133,Northumberland,"Three Rivers","Medical Practices",Moderna,1,21
01/25/2021,"Out of State","Out of State","Out of State","Medical Practices",Moderna,2,13
02/02/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,1
01/16/2021,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Pfizer,2,3
01/25/2021,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Moderna,1,3
01/29/2021,51710,Norfolk,Norfolk,"Federal LTCF Program",Pfizer,1,47
01/26/2021,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Pfizer,1,7
01/08/2021,51003,Albemarle,"Blue Ridge","Federal LTCF Program",Pfizer,1,8
01/22/2021,51035,Carroll,"Mount Rogers","Other Community Health Providers",Moderna,1,8
01/06/2021,51071,Giles,"New River","Medical Practices",Moderna,1,1
01/11/2021,51025,Brunswick,Southside,Hospitals,Pfizer,2,24
02/09/2021,51051,Dickenson,"Cumberland Plateau","Local Health Departments",Moderna,2,8
02/09/2021,51735,Poquoson,Peninsula,"Medical Practices",Pfizer,1,11
01/28/2021,51043,Clarke,"Lord Fairfax","Medical Practices",Moderna,1,7
12/30/2020,51775,Salem,Alleghany,"Local Health Departments",Moderna,1,3
02/05/2021,51610,"Falls Church",Fairfax,"Federal LTCF Program",Pfizer,1,2
01/23/2021,51081,Greensville,Crater,"Local Health Departments",Moderna,1,5
01/06/2021,51061,Fauquier,"Rappahannock Rapidan","Local Health Departments",Moderna,1,68
01/23/2021,51161,"Roanoke County",Alleghany,Hospitals,Pfizer,1,972
01/14/2021,51149,"Prince George",Crater,"Local Health Departments",Moderna,1,5
01/29/2021,51740,Portsmouth,Portsmouth,"Local Health Departments",Pfizer,1,3
01/20/2021,51750,Radford,"New River","Local Health Departments",Moderna,1,70
01/21/2021,51153,"Prince William","Prince William",Hospitals,Pfizer,1,183
12/29/2020,51700,"Newport News",Peninsula,Hospitals,Pfizer,1,6
01/19/2021,51153,"Prince William","Prince William",Hospitals,Moderna,2,4
01/25/2021,51127,"New Kent",Chickahominy,Hospitals,Pfizer,1,13
02/06/2021,51095,"James City",Peninsula,"Local Health Departments",Moderna,1,22
02/08/2021,51059,Fairfax,Fairfax,"Medical Practices",Moderna,2,2
02/04/2021,51031,Campbell,"Central Virginia",Hospitals,Moderna,2,3
02/03/2021,51003,Albemarle,"Blue Ridge","Medical Practices",Pfizer,1,2
01/26/2021,51111,Lunenburg,Piedmont,"Federal LTCF Program",Pfizer,1,2
01/21/2021,"Out of State","Out of State","Out of State","Local Health Departments",Pfizer,1,1
01/23/2021,51031,Campbell,"Central Virginia","Local Health Departments",Moderna,1,1
01/13/2021,51141,Patrick,"West Piedmont","Federal LTCF Program",Pfizer,1,1
01/16/2021,51027,Buchanan,"Cumberland Plateau",Pharmacies,Moderna,1,8
02/02/2021,51001,Accomack,"Eastern Shore","Medical Practices",Pfizer,1,1
01/31/2021,51087,Henrico,Henrico,"Federal LTCF Program",Pfizer,2,2
01/07/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,2,537
01/13/2021,51173,Smyth,"Mount Rogers","Other Community Health Providers",Pfizer,1,7
01/29/2021,51650,Hampton,Hampton,"Local Health Departments",Moderna,1,370
02/09/2021,51107,Loudoun,Loudoun,Hospitals,Moderna,2,13
02/03/2021,51113,Madison,"Rappahannock Rapidan","Local Health Departments",Moderna,2,6
01/27/2021,51157,Rappahannock,"Rappahannock Rapidan",Hospitals,Moderna,1,11
12/29/2020,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Moderna,1,19
12/28/2020,51510,Alexandria,Alexandria,"Medical Practices",Moderna,1,20
02/04/2021,51760,"Richmond City",Richmond,"Other Community Health Providers",Pfizer,1,96
01/09/2021,51520,Bristol,"Mount Rogers",Hospitals,Pfizer,1,1
01/08/2021,51051,Dickenson,"Cumberland Plateau","Federal LTCF Program",Pfizer,1,1
02/01/2021,51085,Hanover,Chickahominy,"Medical Practices",Pfizer,1,2
01/05/2021,51173,Smyth,"Mount Rogers","Medical Practices",Moderna,1,93
02/05/2021,51019,Bedford,"Central Virginia","Other Community Health Providers",Moderna,1,3
01/15/2021,51195,Wise,Lenowisco,"Other Community Health Providers",Moderna,1,90
01/28/2021,51775,Salem,Alleghany,"Other Community Health Providers",Pfizer,1,3
01/20/2021,51720,Norton,Lenowisco,"Local Health Departments",Moderna,1,17
01/18/2021,51167,Russell,"Cumberland Plateau",Hospitals,Pfizer,2,13
01/22/2021,51730,Petersburg,Crater,Hospitals,Pfizer,1,17
01/22/2021,51163,Rockbridge,"Central Shenandoah","Local Health Departments",Moderna,1,7
02/04/2021,51027,Buchanan,"Cumberland Plateau","Local Health Departments",Moderna,2,17
01/13/2021,51101,"King William","Three Rivers","Local Health Departments",Moderna,1,8
01/30/2021,51760,"Richmond City",Richmond,"Other Community Health Providers",Pfizer,2,2
01/20/2021,51041,Chesterfield,Chesterfield,Hospitals,Moderna,1,65
01/05/2021,51135,Nottoway,Piedmont,"Medical Practices",Moderna,1,1
01/25/2021,51590,Danville,Pittsylvania-Danville,"Other Community Health Providers",Moderna,1,1
01/28/2021,51059,Fairfax,Fairfax,"Local Health Departments",Moderna,1,299
02/02/2021,51097,"King and Queen","Three Rivers","Medical Practices",Pfizer,1,3
01/24/2021,51067,"Franklin County","West Piedmont","Federal LTCF Program",Pfizer,2,102
01/12/2021,51107,Loudoun,Loudoun,"Medical Practices",Moderna,1,17
02/08/2021,51001,Accomack,"Eastern Shore","Local Health Departments",Pfizer,1,1
12/31/2020,51159,"Richmond County","Three Rivers",Hospitals,Moderna,1,1
01/30/2021,"Not Reported","Not Reported","Not Reported","Local Health Departments",Moderna,1,11
02/02/2021,51041,Chesterfield,Chesterfield,"Other Community Health Providers",Moderna,2,9
02/06/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,2,1
01/12/2021,51067,"Franklin County","West Piedmont",Hospitals,Pfizer,2,5
01/30/2021,51630,Fredericksburg,Rappahannock,Hospitals,Pfizer,1,2
12/28/2020,51023,Botetourt,Alleghany,Hospitals,Moderna,1,3
02/08/2021,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,1,1
01/06/2021,51620,"Franklin City","Western Tidewater","Local Health Departments",Moderna,1,1
01/26/2021,51171,Shenandoah,"Lord Fairfax","Local Health Departments",Moderna,2,1
01/13/2021,51119,Middlesex,"Three Rivers","Federal LTCF Program",Pfizer,1,6
01/21/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,1
01/04/2021,51071,Giles,"New River","Local Health Departments",Moderna,1,12
01/22/2021,51099,"King George",Rappahannock,"Other Community Health Providers",Moderna,1,1
02/03/2021,51087,Henrico,Henrico,"Other Community Health Providers",Pfizer,1,20
02/06/2021,51181,Surry,Crater,"Local Health Departments",Moderna,2,1
12/31/2020,51033,Caroline,Rappahannock,Hospitals,Moderna,1,3
01/15/2021,51169,Scott,Lenowisco,"Medical Practices",Pfizer,1,1
02/08/2021,"Not Reported","Not Reported","Not Reported","Local Health Departments",Pfizer,1,52
01/20/2021,51570,"Colonial Heights",Chesterfield,"Federal LTCF Program",Pfizer,2,3
01/25/2021,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Moderna,2,4
01/22/2021,51750,Radford,"New River","Medical Practices",Moderna,1,3
01/07/2021,51157,Rappahannock,"Rappahannock Rapidan","Local Health Departments",Moderna,1,8
01/20/2021,51087,Henrico,Henrico,"Medical Practices",Pfizer,2,1
01/14/2021,51155,Pulaski,"New River","Other Community Health Providers",Moderna,1,3
01/06/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,4
01/12/2021,51149,"Prince George",Crater,"Medical Practices",Moderna,1,1
01/28/2021,51175,Southampton,"Western Tidewater","Local Health Departments",Moderna,1,157
01/28/2021,51630,Fredericksburg,Rappahannock,Hospitals,Moderna,2,2
02/05/2021,51083,Halifax,Southside,"Federal LTCF Program",Pfizer,2,13
01/07/2021,51155,Pulaski,"New River",Hospitals,Pfizer,1,29
01/13/2021,51029,Buckingham,Piedmont,"Other Community Health Providers",Pfizer,1,7
01/11/2021,51069,Frederick,"Lord Fairfax","Medical Practices",Pfizer,1,1
01/15/2021,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Moderna,1,7
01/13/2021,51550,Chesapeake,Chesapeake,"Medical Practices",Pfizer,1,4
01/17/2021,51660,Harrisonburg,"Central Shenandoah",Hospitals,Pfizer,2,1
01/19/2021,51197,Wythe,"Mount Rogers","Other Community Health Providers",Moderna,1,1
01/26/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Moderna,1,32
02/08/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,2,7
01/22/2021,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,2,7
01/09/2021,"Not Reported","Not Reported","Not Reported","Local Health Departments",Moderna,1,15
01/25/2021,51161,"Roanoke County",Alleghany,"Other Community Health Providers",Moderna,1,17
12/31/2020,51063,Floyd,"New River","Local Health Departments",Moderna,1,6
02/06/2021,"Out of State","Out of State","Out of State","Medical Practices",Pfizer,1,4
01/28/2021,51115,Mathews,"Three Rivers","Local Health Departments",Moderna,2,4
02/03/2021,51735,Poquoson,Peninsula,"Local Health Departments",Pfizer,1,1
01/16/2021,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Pfizer,1,1
01/14/2021,51067,"Franklin County","West Piedmont",Hospitals,Moderna,1,25
12/30/2020,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,2
02/03/2021,51650,Hampton,Hampton,"Medical Practices",Moderna,2,3
12/24/2020,51775,Salem,Alleghany,"Medical Practices",Moderna,1,1
02/08/2021,51171,Shenandoah,"Lord Fairfax","Local Health Departments",Moderna,1,1
01/02/2021,51061,Fauquier,"Rappahannock Rapidan","Other Community Health Providers",Moderna,1,7
01/20/2021,51119,Middlesex,"Three Rivers","Other Community Health Providers",Moderna,1,2
02/08/2021,51093,"Isle of Wight","Western Tidewater","Local Health Departments",Moderna,1,3
02/08/2021,51073,Gloucester,"Three Rivers",Pharmacies,Moderna,2,1
01/29/2021,51670,Hopewell,Crater,Hospitals,Moderna,1,16
01/12/2021,51015,Augusta,"Central Shenandoah",Hospitals,Moderna,1,51
02/09/2021,"Out of State","Out of State","Out of State","Medical Practices",Moderna,1,1
01/08/2021,51125,Nelson,"Blue Ridge","Other Community Health Providers",Pfizer,2,3
01/21/2021,51730,Petersburg,Crater,Pharmacies,Moderna,1,4
01/27/2021,51800,Suffolk,"Western Tidewater",Hospitals,Moderna,1,2
02/06/2021,51127,"New Kent",Chickahominy,"Local Health Departments",Moderna,1,18
02/01/2021,51031,Campbell,"Central Virginia","Federal LTCF Program",Pfizer,1,26
01/08/2021,51155,Pulaski,"New River",Pharmacies,Moderna,1,18
01/22/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,1,1
01/17/2021,51095,"James City",Peninsula,Hospitals,Moderna,1,1
01/28/2021,51045,Craig,Alleghany,"Local Health Departments",Moderna,2,3
01/28/2021,51143,Pittsylvania,Pittsylvania-Danville,Hospitals,Moderna,2,1
01/13/2021,51027,Buchanan,"Cumberland Plateau","Other Community Health Providers",Moderna,1,3
01/21/2021,51079,Greene,"Blue Ridge","Local Health Departments",Pfizer,1,1
01/06/2021,51141,Patrick,"West Piedmont","Local Health Departments",Moderna,1,25
01/26/2021,51159,"Richmond County","Three Rivers","Federal LTCF Program",Pfizer,1,2
01/07/2021,51520,Bristol,"Mount Rogers","Local Health Departments",Moderna,1,11
01/27/2021,51083,Halifax,Southside,"Medical Practices",Pfizer,1,1
01/20/2021,51127,"New Kent",Chickahominy,Hospitals,Moderna,1,4
02/09/2021,51017,Bath,"Central Shenandoah",Hospitals,Moderna,2,28
01/26/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,2,1
02/06/2021,51143,Pittsylvania,Pittsylvania-Danville,Hospitals,Moderna,1,178
01/21/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,1
02/02/2021,51790,Staunton,"Central Shenandoah",Hospitals,Pfizer,1,177
02/03/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,2,1
01/04/2021,51075,Goochland,Chickahominy,"Federal LTCF Program",Pfizer,1,43
01/29/2021,51710,Norfolk,Norfolk,"Federal LTCF Program",Pfizer,2,43
12/17/2020,51119,Middlesex,"Three Rivers",Hospitals,Pfizer,1,14
01/16/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,2
01/12/2021,51840,Winchester,"Lord Fairfax",Hospitals,Moderna,1,20
02/03/2021,51137,Orange,"Rappahannock Rapidan","Federal LTCF Program",Moderna,1,1
02/05/2021,51157,Rappahannock,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,2,1
01/18/2021,51183,Sussex,Crater,"Federal LTCF Program",Pfizer,1,2
02/02/2021,51620,"Franklin City","Western Tidewater","Federal LTCF Program",Pfizer,2,1
12/26/2020,51177,Spotsylvania,Rappahannock,"Medical Practices",Moderna,1,4
01/14/2021,51840,Winchester,"Lord Fairfax",Hospitals,Pfizer,2,31
01/26/2021,51023,Botetourt,Alleghany,"Federal LTCF Program",Pfizer,2,12
01/30/2021,51199,York,Peninsula,"Medical Practices",Pfizer,2,9
01/27/2021,51153,"Prince William","Prince William","Local Health Departments",Moderna,1,299
01/04/2021,51740,Portsmouth,Portsmouth,"Other Community Health Providers",Moderna,1,1
02/05/2021,51191,Washington,"Mount Rogers",Hospitals,Moderna,2,29
02/03/2021,51017,Bath,"Central Shenandoah",Hospitals,Pfizer,1,2
01/21/2021,"Not Reported","Not Reported","Not Reported","Federal LTCF Program",Pfizer,1,2
01/27/2021,51179,Stafford,Rappahannock,"Medical Practices",Moderna,2,5
02/01/2021,51081,Greensville,Crater,"Federal LTCF Program",Pfizer,1,2
02/04/2021,51031,Campbell,"Central Virginia",Hospitals,Moderna,1,1
12/30/2020,51121,Montgomery,"New River","Local Health Departments",Moderna,1,63
01/28/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,4
01/15/2021,51133,Northumberland,"Three Rivers","Federal LTCF Program",Pfizer,1,3
12/22/2020,51036,"Charles City",Chickahominy,Hospitals,Pfizer,1,3
02/04/2021,51051,Dickenson,"Cumberland Plateau","Local Health Departments",Moderna,2,1
01/26/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,2
01/05/2021,51149,"Prince George",Crater,"Federal LTCF Program",Pfizer,1,7
01/31/2021,51087,Henrico,Henrico,"Federal LTCF Program",Pfizer,1,68
01/01/2021,51023,Botetourt,Alleghany,"Medical Practices",Pfizer,1,1
01/25/2021,51680,Lynchburg,"Central Virginia",Hospitals,Pfizer,2,141
01/27/2021,51510,Alexandria,Alexandria,Pharmacies,Moderna,1,86
01/28/2021,51660,Harrisonburg,"Central Shenandoah",Hospitals,Moderna,1,7
01/19/2021,51003,Albemarle,"Blue Ridge","Medical Practices",Moderna,1,5
01/20/2021,"Out of State","Out of State","Out of State",Pharmacies,Moderna,1,2
01/29/2021,51187,Warren,"Lord Fairfax","Local Health Departments",Moderna,1,11
01/07/2021,51177,Spotsylvania,Rappahannock,Hospitals,Moderna,1,8
02/09/2021,51009,Amherst,"Central Virginia","Other Community Health Providers",Pfizer,1,4
02/05/2021,51145,Powhatan,Chesterfield,"Local Health Departments",Moderna,1,8
01/14/2021,51015,Augusta,"Central Shenandoah",Hospitals,Pfizer,2,1
12/21/2020,51065,Fluvanna,"Blue Ridge",Hospitals,Pfizer,1,2
01/13/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,12
01/14/2021,51550,Chesapeake,Chesapeake,"Other Community Health Providers",Moderna,1,4
01/29/2021,51800,Suffolk,"Western Tidewater",Hospitals,Pfizer,2,62
01/05/2021,51025,Brunswick,Southside,"Federal LTCF Program",Pfizer,1,2
01/02/2021,"Not Reported","Not Reported","Not Reported","Federal LTCF Program",Pfizer,1,1
01/12/2021,51173,Smyth,"Mount Rogers","Federal LTCF Program",Pfizer,1,5
02/04/2021,51029,Buckingham,Piedmont,"Other Community Health Providers",Moderna,2,8
02/08/2021,51059,Fairfax,Fairfax,"Medical Practices",Moderna,1,39
02/07/2021,51153,"Prince William","Prince William","Local Health Departments",Moderna,2,11
02/03/2021,51177,Spotsylvania,Rappahannock,"Other Community Health Providers",Moderna,1,7
02/02/2021,51195,Wise,Lenowisco,"Other Community Health Providers",Pfizer,2,2
01/22/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,2,2
02/08/2021,51770,"Roanoke City",Roanoke,"Local Health Departments",Moderna,2,28
02/06/2021,51540,Charlottesville,"Blue Ridge","Local Health Departments",Moderna,1,6
01/29/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,2,28
01/28/2021,51540,Charlottesville,"Blue Ridge","Local Health Departments",Moderna,2,6
01/28/2021,51185,Tazewell,"Cumberland Plateau","Local Health Departments",Moderna,1,95
01/20/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,1,514
01/22/2021,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Moderna,1,72
01/27/2021,51750,Radford,"New River","Federal LTCF Program",Pfizer,1,22
02/01/2021,51135,Nottoway,Piedmont,"Other Community Health Providers",Moderna,1,55
01/08/2021,51075,Goochland,Chickahominy,Hospitals,Moderna,1,1
01/09/2021,51009,Amherst,"Central Virginia","Local Health Departments",Moderna,1,1
02/04/2021,51079,Greene,"Blue Ridge","Local Health Departments",Moderna,2,7
12/18/2020,51019,Bedford,"Central Virginia","Other Community Health Providers",Pfizer,1,6
01/25/2021,51127,"New Kent",Chickahominy,Hospitals,Pfizer,2,3
02/04/2021,51035,Carroll,"Mount Rogers",Pharmacies,Moderna,1,4
01/20/2021,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Pfizer,2,8
02/04/2021,51171,Shenandoah,"Lord Fairfax",Hospitals,Pfizer,1,3
01/29/2021,51155,Pulaski,"New River","Other Community Health Providers",Pfizer,1,14
12/31/2020,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,2
01/03/2021,51760,"Richmond City",Richmond,"Other Community Health Providers",Moderna,1,1
01/20/2021,51735,Poquoson,Peninsula,"Local Health Departments",Pfizer,1,1
02/03/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,2,1
01/03/2021,51115,Mathews,"Three Rivers",Hospitals,Pfizer,1,1
02/04/2021,51001,Accomack,"Eastern Shore","Local Health Departments",Moderna,2,1
01/26/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,4
01/31/2021,51750,Radford,"New River",Hospitals,Pfizer,2,2
12/29/2020,51105,Lee,Lenowisco,"Local Health Departments",Moderna,1,9
12/28/2020,51169,Scott,Lenowisco,"Medical Practices",Pfizer,1,26
01/22/2021,51730,Petersburg,Crater,"Medical Practices",Pfizer,1,1
01/26/2021,"Not Reported","Not Reported","Not Reported","Local Health Departments",Moderna,1,222
