"Report Date","Geography Type","Geography Name",FacilityTypeGroup,"Number of Outbreaks","Number of Outbreak Associated Cases","Number of Outbreak Associated Deaths"
05/14/2020,"Health District",Pittsylvania-Danville,Other,0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Portsmouth,"All Outbreaks",5,79,"Not provided at this time"
05/14/2020,"Health District",Portsmouth,"Congregate Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Portsmouth,"Correctional Facility",2,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Portsmouth,"Educational Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Portsmouth,"Healthcare Setting",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Portsmouth,"Long Term Care Facilities",2,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Portsmouth,Other,0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Prince William","All Outbreaks",13,112,"Not provided at this time"
05/14/2020,"Health District","Prince William","Congregate Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Prince William","Correctional Facility",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Prince William","Educational Setting",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Prince William","Healthcare Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Prince William","Long Term Care Facilities",11,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Prince William",Other,0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Rappahannock,"All Outbreaks",4,26,"Not provided at this time"
05/14/2020,"Health District",Rappahannock,"Congregate Setting",2,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Rappahannock,"Correctional Facility",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Rappahannock,"Educational Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Rappahannock,"Healthcare Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Rappahannock,"Long Term Care Facilities",2,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Rappahannock,Other,0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Rappahannock Rapidan","All Outbreaks",4,35,"Not provided at this time"
05/14/2020,"Health District","Rappahannock Rapidan","Congregate Setting",3,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Rappahannock Rapidan","Correctional Facility",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Rappahannock Rapidan","Educational Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Rappahannock Rapidan","Healthcare Setting",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Rappahannock Rapidan","Long Term Care Facilities",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Rappahannock Rapidan",Other,0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Richmond,"All Outbreaks",8,56,"Not provided at this time"
05/14/2020,"Health District",Richmond,"Congregate Setting",5,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Richmond,"Correctional Facility",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Richmond,"Educational Setting",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Richmond,"Healthcare Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Richmond,"Long Term Care Facilities",2,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Richmond,Other,0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Roanoke,"All Outbreaks",1,51,"Not provided at this time"
05/14/2020,"Health District",Roanoke,"Congregate Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Roanoke,"Correctional Facility",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Roanoke,"Educational Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Roanoke,"Healthcare Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Roanoke,"Long Term Care Facilities",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Roanoke,Other,0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Southside,"All Outbreaks",4,100,"Not provided at this time"
05/14/2020,"Health District",Southside,"Congregate Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Southside,"Correctional Facility",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Southside,"Educational Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Southside,"Healthcare Setting",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Southside,"Long Term Care Facilities",3,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District",Southside,Other,0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Thomas Jefferson","All Outbreaks",5,118,"Not provided at this time"
05/14/2020,"Health District","Thomas Jefferson","Congregate Setting",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Thomas Jefferson","Correctional Facility",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Thomas Jefferson","Educational Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Thomas Jefferson","Healthcare Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Thomas Jefferson","Long Term Care Facilities",3,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Thomas Jefferson",Other,0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Three Rivers","All Outbreaks",2,182,"Not provided at this time"
05/14/2020,"Health District","Three Rivers","Congregate Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Three Rivers","Correctional Facility",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Three Rivers","Educational Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Three Rivers","Healthcare Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Three Rivers","Long Term Care Facilities",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Three Rivers",Other,0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Virginia Beach","All Outbreaks",10,88,"Not provided at this time"
05/14/2020,"Health District","Virginia Beach","Congregate Setting",3,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Virginia Beach","Correctional Facility",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Virginia Beach","Educational Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Virginia Beach","Healthcare Setting",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Virginia Beach","Long Term Care Facilities",5,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Virginia Beach",Other,0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","West Piedmont","All Outbreaks",1,3,"Not provided at this time"
05/14/2020,"Health District","West Piedmont","Congregate Setting",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","West Piedmont","Correctional Facility",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","West Piedmont","Educational Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","West Piedmont","Healthcare Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","West Piedmont","Long Term Care Facilities",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","West Piedmont",Other,0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Western Tidewater","All Outbreaks",6,315,"Not provided at this time"
05/14/2020,"Health District","Western Tidewater","Congregate Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Western Tidewater","Correctional Facility",1,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Western Tidewater","Educational Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Western Tidewater","Healthcare Setting",0,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Western Tidewater","Long Term Care Facilities",5,"Not provided at this time","Not provided at this time"
05/14/2020,"Health District","Western Tidewater",Other,0,"Not provided at this time","Not provided at this time"
05/14/2020,State,Virginia,"Congregate Setting",69,1077,17
05/14/2020,State,Virginia,"Correctional Facility",22,952,5
