"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
12/20/2020,51183,Sussex,Crater,Hospitals,Pfizer,1,1
02/05/2021,51019,Bedford,"Central Virginia",Hospitals,Pfizer,2,41
02/13/2021,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,1,1
01/13/2021,51810,"Virginia Beach","Virginia Beach","Local Health Departments",Moderna,1,86
02/03/2021,51183,Sussex,Crater,Hospitals,Moderna,2,1
12/23/2020,51099,"King George",Rappahannock,"Other Community Health Providers",Pfizer,1,6
02/10/2021,51660,Harrisonburg,"Central Shenandoah","Federal LTCF Program",Pfizer,2,44
02/17/2021,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Pfizer,1,1
02/02/2021,51775,Salem,Alleghany,Hospitals,Pfizer,2,9
01/30/2021,51680,Lynchburg,"Central Virginia",Hospitals,Pfizer,2,1
02/16/2021,51087,Henrico,Henrico,"Other Community Health Providers",Moderna,2,55
01/08/2021,51069,Frederick,"Lord Fairfax","Medical Practices",Pfizer,1,2
02/11/2021,51540,Charlottesville,"Blue Ridge","Federal LTCF Program",Pfizer,2,16
02/01/2021,"Not Reported","Not Reported","Not Reported","Federal LTCF Program",Pfizer,2,93
01/13/2021,51800,Suffolk,"Western Tidewater","Federal LTCF Program",Pfizer,2,1
02/17/2021,51077,Grayson,"Mount Rogers","Other Community Health Providers",Moderna,2,1
02/05/2021,51113,Madison,"Rappahannock Rapidan","Medical Practices",Pfizer,1,9
02/09/2021,51137,Orange,"Rappahannock Rapidan",Pharmacies,Moderna,1,1
01/25/2021,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Moderna,2,18
02/01/2021,51121,Montgomery,"New River","Other Community Health Providers",Moderna,1,1
02/15/2021,51770,"Roanoke City",Roanoke,"Local Health Departments",Moderna,1,2
01/19/2021,51063,Floyd,"New River",Hospitals,Moderna,1,6
02/01/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,2,29
02/02/2021,51155,Pulaski,"New River","Local Health Departments",Pfizer,1,43
01/07/2021,51109,Louisa,"Blue Ridge","Other Community Health Providers",Moderna,1,18
01/15/2021,51750,Radford,"New River",Hospitals,Moderna,1,25
02/01/2021,51161,"Roanoke County",Alleghany,Hospitals,Pfizer,2,40
01/30/2021,51073,Gloucester,"Three Rivers","Federal LTCF Program",Pfizer,1,1
02/11/2021,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Moderna,1,2
12/18/2020,51153,"Prince William","Prince William","Medical Practices",Pfizer,1,38
01/30/2021,51125,Nelson,"Blue Ridge","Federal LTCF Program",Pfizer,2,5
01/09/2021,51099,"King George",Rappahannock,"Other Community Health Providers",Pfizer,2,3
01/24/2021,51013,Arlington,Arlington,Pharmacies,Moderna,1,2
12/29/2020,51095,"James City",Peninsula,"Medical Practices",Pfizer,1,65
01/26/2021,51001,Accomack,"Eastern Shore","Other Community Health Providers",Pfizer,1,1
01/26/2021,51199,York,Peninsula,"Medical Practices",Pfizer,2,3
01/13/2021,51013,Arlington,Arlington,"Medical Practices",Pfizer,1,1
02/09/2021,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Moderna,1,3
01/20/2021,51037,Charlotte,Piedmont,Hospitals,Pfizer,2,1
01/10/2021,51071,Giles,"New River",Hospitals,Pfizer,2,1
12/26/2020,51550,Chesapeake,Chesapeake,"Medical Practices",Moderna,1,1
12/22/2020,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Pfizer,1,80
01/31/2021,51775,Salem,Alleghany,"Federal LTCF Program",Pfizer,2,17
01/21/2021,51163,Rockbridge,"Central Shenandoah","Other Community Health Providers",Pfizer,1,1
01/25/2021,51025,Brunswick,Southside,"Local Health Departments",Moderna,1,2
02/06/2021,51041,Chesterfield,Chesterfield,"Local Health Departments",Moderna,1,73
01/27/2021,51775,Salem,Alleghany,"Medical Practices",Pfizer,1,1
01/08/2021,51057,Essex,"Three Rivers",Hospitals,Pfizer,2,1
01/23/2021,51740,Portsmouth,Portsmouth,Hospitals,Pfizer,1,13
01/25/2021,51051,Dickenson,"Cumberland Plateau","Other Community Health Providers",Moderna,1,21
01/14/2021,51073,Gloucester,"Three Rivers","Medical Practices",Moderna,1,4
01/30/2021,51125,Nelson,"Blue Ridge","Other Community Health Providers",Pfizer,1,35
02/14/2021,51145,Powhatan,Chesterfield,Pharmacies,Moderna,2,2
01/28/2021,51073,Gloucester,"Three Rivers","Other Community Health Providers",Moderna,1,2
02/02/2021,"Not Reported","Not Reported","Not Reported","Federal LTCF Program",Pfizer,1,81
02/03/2021,51047,Culpeper,"Rappahannock Rapidan","Medical Practices",Pfizer,2,5
01/30/2021,51199,York,Peninsula,"Federal LTCF Program",Pfizer,1,4
02/04/2021,51147,"Prince Edward",Piedmont,"Medical Practices",Moderna,1,54
01/29/2021,51630,Fredericksburg,Rappahannock,"Other Community Health Providers",Moderna,1,1
02/05/2021,51187,Warren,"Lord Fairfax","Local Health Departments",Pfizer,1,3
01/11/2021,51147,"Prince Edward",Piedmont,"Other Community Health Providers",Moderna,1,3
12/15/2020,51770,"Roanoke City",Roanoke,Hospitals,Pfizer,1,7
12/30/2020,51143,Pittsylvania,Pittsylvania-Danville,"Local Health Departments",Moderna,1,5
01/18/2021,51009,Amherst,"Central Virginia",Hospitals,Pfizer,1,17
02/02/2021,51121,Montgomery,"New River","Other Community Health Providers",Moderna,2,2
01/24/2021,51660,Harrisonburg,"Central Shenandoah","Federal LTCF Program",Pfizer,1,20
01/22/2021,51041,Chesterfield,Chesterfield,"Other Community Health Providers",Moderna,1,261
02/04/2021,51840,Winchester,"Lord Fairfax","Federal LTCF Program",Pfizer,2,3
01/30/2021,51117,Mecklenburg,Southside,"Other Community Health Providers",Moderna,1,5
02/04/2021,51117,Mecklenburg,Southside,"Other Community Health Providers",Moderna,2,2
01/17/2021,51105,Lee,Lenowisco,"Other Community Health Providers",Pfizer,1,2
01/06/2021,51061,Fauquier,"Rappahannock Rapidan","Local Health Departments",Moderna,1,68
01/21/2021,51840,Winchester,"Lord Fairfax",Hospitals,Moderna,1,243
02/03/2021,51101,"King William","Three Rivers","Other Community Health Providers",Moderna,1,2
01/10/2021,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Pfizer,2,10
01/16/2021,51036,"Charles City",Chickahominy,Pharmacies,Moderna,1,1
01/16/2021,51095,"James City",Peninsula,Pharmacies,Moderna,1,1
02/11/2021,51530,"Buena Vista City","Central Shenandoah",Hospitals,Moderna,2,1
01/27/2021,51019,Bedford,"Central Virginia","Other Community Health Providers",Moderna,2,1
01/28/2021,51085,Hanover,Chickahominy,Pharmacies,Moderna,1,6
02/10/2021,51029,Buckingham,Piedmont,Hospitals,Pfizer,1,1
01/21/2021,51530,"Buena Vista City","Central Shenandoah","Local Health Departments",Pfizer,1,1
02/15/2021,51029,Buckingham,Piedmont,"Local Health Departments",Moderna,1,5
02/13/2021,51063,Floyd,"New River","Medical Practices",Moderna,2,2
01/04/2021,51520,Bristol,"Mount Rogers","Local Health Departments",Moderna,1,8
01/31/2021,51590,Danville,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,2,3
02/11/2021,51750,Radford,"New River","Medical Practices",Moderna,2,3
01/05/2021,51520,Bristol,"Mount Rogers",Hospitals,Moderna,1,3
01/21/2021,51121,Montgomery,"New River","Medical Practices",Pfizer,1,2
02/03/2021,51570,"Colonial Heights",Chesterfield,Pharmacies,Moderna,2,4
01/26/2021,51115,Mathews,"Three Rivers","Local Health Departments",Moderna,1,23
02/17/2021,51001,Accomack,"Eastern Shore",Pharmacies,Moderna,1,1
12/31/2020,51117,Mecklenburg,Southside,Hospitals,Moderna,1,1
01/07/2021,51167,Russell,"Cumberland Plateau","Local Health Departments",Moderna,1,19
02/05/2021,51145,Powhatan,Chesterfield,"Medical Practices",Moderna,2,7
01/29/2021,51550,Chesapeake,Chesapeake,"Other Community Health Providers",Moderna,1,27
01/26/2021,51093,"Isle of Wight","Western Tidewater","Federal LTCF Program",Pfizer,1,2
02/05/2021,51550,Chesapeake,Chesapeake,"Other Community Health Providers",Moderna,2,1
02/02/2021,51097,"King and Queen","Three Rivers","Local Health Departments",Pfizer,1,1
02/05/2021,51510,Alexandria,Alexandria,"Medical Practices",Pfizer,2,1
02/11/2021,51161,"Roanoke County",Alleghany,"Local Health Departments",Moderna,1,86
01/28/2021,51053,Dinwiddie,Crater,Hospitals,Pfizer,1,5
02/03/2021,51075,Goochland,Chickahominy,Pharmacies,Moderna,1,1
02/10/2021,51073,Gloucester,"Three Rivers","Local Health Departments",Pfizer,1,1
01/19/2021,51031,Campbell,"Central Virginia","Federal LTCF Program",Pfizer,1,15
12/23/2020,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Pfizer,1,12
02/10/2021,51095,"James City",Peninsula,"Other Community Health Providers",Moderna,2,1
02/08/2021,51079,Greene,"Blue Ridge",Hospitals,Pfizer,2,2
12/29/2020,51670,Hopewell,Crater,"Other Community Health Providers",Moderna,1,2
01/31/2021,51033,Caroline,Rappahannock,Hospitals,Moderna,1,2
02/03/2021,51101,"King William","Three Rivers","Medical Practices",Pfizer,2,2
02/13/2021,51135,Nottoway,Piedmont,"Other Community Health Providers",Moderna,1,1
12/23/2020,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,1,1
01/26/2021,51097,"King and Queen","Three Rivers","Other Community Health Providers",Pfizer,1,1
12/18/2020,51069,Frederick,"Lord Fairfax",Hospitals,Pfizer,1,140
01/21/2021,51109,Louisa,"Blue Ridge","Local Health Departments",Moderna,1,22
01/07/2021,51113,Madison,"Rappahannock Rapidan","Local Health Departments",Moderna,1,15
01/15/2021,51107,Loudoun,Loudoun,Hospitals,Moderna,2,1
01/29/2021,51119,Middlesex,"Three Rivers","Medical Practices",Pfizer,1,11
01/07/2021,51085,Hanover,Chickahominy,"Local Health Departments",Moderna,1,8
02/11/2021,51810,"Virginia Beach","Virginia Beach","Medical Practices",Pfizer,1,29
02/05/2021,51117,Mecklenburg,Southside,"Local Health Departments",Moderna,1,24
01/04/2021,51141,Patrick,"West Piedmont","Federal LTCF Program",Pfizer,1,57
02/08/2021,51097,"King and Queen","Three Rivers","Other Community Health Providers",Pfizer,2,2
02/17/2021,51133,Northumberland,"Three Rivers",Hospitals,Pfizer,1,1
01/28/2021,51107,Loudoun,Loudoun,Hospitals,Pfizer,1,325
01/12/2021,51770,"Roanoke City",Roanoke,"Other Community Health Providers",Pfizer,2,1
02/09/2021,51023,Botetourt,Alleghany,Hospitals,Pfizer,2,13
01/12/2021,51790,Staunton,"Central Shenandoah",Hospitals,Pfizer,2,2
01/12/2021,51023,Botetourt,Alleghany,Hospitals,Moderna,1,1
02/11/2021,51013,Arlington,Arlington,"Local Health Departments",Moderna,1,11
12/23/2020,51107,Loudoun,Loudoun,"Medical Practices",Pfizer,1,1
02/05/2021,51071,Giles,"New River","Other Community Health Providers",Moderna,2,4
02/06/2021,51067,"Franklin County","West Piedmont","Federal LTCF Program",Pfizer,1,1
02/12/2021,51710,Norfolk,Norfolk,"Federal LTCF Program",Pfizer,1,4
12/23/2020,51630,Fredericksburg,Rappahannock,Hospitals,Pfizer,1,3
01/06/2021,51700,"Newport News",Peninsula,"Federal LTCF Program",Pfizer,2,1
02/17/2021,51135,Nottoway,Piedmont,Hospitals,Moderna,1,6
02/05/2021,51760,"Richmond City",Richmond,"Medical Practices",Moderna,2,34
02/13/2021,51059,Fairfax,Fairfax,"Medical Practices",Moderna,2,141
02/04/2021,51069,Frederick,"Lord Fairfax","Local Health Departments",Moderna,1,21
02/03/2021,51067,"Franklin County","West Piedmont","Other Community Health Providers",Moderna,2,1
01/20/2021,51149,"Prince George",Crater,Hospitals,Pfizer,1,1
02/01/2021,51035,Carroll,"Mount Rogers","Federal LTCF Program",Pfizer,1,31
12/28/2020,51121,Montgomery,"New River",Hospitals,Moderna,1,9
01/12/2021,51003,Albemarle,"Blue Ridge",Hospitals,Moderna,1,9
02/08/2021,51093,"Isle of Wight","Western Tidewater","Federal LTCF Program",Pfizer,2,8
02/12/2021,51085,Hanover,Chickahominy,"Local Health Departments",Pfizer,2,28
02/08/2021,51029,Buckingham,Piedmont,"Other Community Health Providers",Moderna,2,5
01/26/2021,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Pfizer,2,7
02/11/2021,51113,Madison,"Rappahannock Rapidan",Pharmacies,Moderna,1,1
01/27/2021,51075,Goochland,Chickahominy,"Local Health Departments",Moderna,2,3
02/15/2021,51550,Chesapeake,Chesapeake,Hospitals,Pfizer,1,3
01/28/2021,51630,Fredericksburg,Rappahannock,Hospitals,Moderna,2,2
01/18/2021,51159,"Richmond County","Three Rivers","Federal LTCF Program",Pfizer,2,1
12/21/2020,51015,Augusta,"Central Shenandoah",Hospitals,Pfizer,1,2
02/12/2021,51790,Staunton,"Central Shenandoah","Federal LTCF Program",Pfizer,2,3
02/11/2021,51007,Amelia,Piedmont,"Local Health Departments",Pfizer,1,1
01/02/2021,51165,Rockingham,"Central Shenandoah",Hospitals,Moderna,1,1
02/01/2021,51750,Radford,"New River",Pharmacies,Moderna,1,10
02/10/2021,51125,Nelson,"Blue Ridge",Pharmacies,Moderna,2,1
01/19/2021,51720,Norton,Lenowisco,"Local Health Departments",Moderna,2,2
01/21/2021,51640,Galax,"Mount Rogers","Local Health Departments",Moderna,2,3
02/11/2021,51001,Accomack,"Eastern Shore","Federal LTCF Program",Pfizer,2,1
12/31/2020,51800,Suffolk,"Western Tidewater",Hospitals,Pfizer,1,43
01/28/2021,51195,Wise,Lenowisco,"Federal LTCF Program",Pfizer,1,2
01/25/2021,51095,"James City",Peninsula,"Local Health Departments",Moderna,1,187
02/01/2021,51107,Loudoun,Loudoun,Hospitals,Pfizer,2,126
01/26/2021,51005,Alleghany,Alleghany,"Federal LTCF Program",Pfizer,2,3
02/02/2021,51061,Fauquier,"Rappahannock Rapidan","Medical Practices",Pfizer,1,18
01/19/2021,51087,Henrico,Henrico,"Local Health Departments",Moderna,1,431
12/29/2020,51760,"Richmond City",Richmond,Hospitals,Pfizer,1,44
02/10/2021,51197,Wythe,"Mount Rogers","Local Health Departments",Moderna,2,30
01/27/2021,51127,"New Kent",Chickahominy,"Local Health Departments",Moderna,2,7
01/14/2021,51059,Fairfax,Fairfax,"Local Health Departments",Moderna,1,1334
01/15/2021,51710,Norfolk,Norfolk,"Other Community Health Providers",Moderna,1,2
01/12/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,2,3
01/17/2021,51121,Montgomery,"New River",Hospitals,Pfizer,2,6
02/12/2021,51181,Surry,Crater,"Medical Practices",Pfizer,1,2
02/13/2021,51177,Spotsylvania,Rappahannock,Hospitals,Moderna,1,2
01/26/2021,51015,Augusta,"Central Shenandoah",Hospitals,Moderna,2,3
02/08/2021,51131,Northampton,"Eastern Shore","Medical Practices",Moderna,1,28
01/15/2021,51683,"Manassas City","Prince William","Medical Practices",Moderna,1,8
01/11/2021,51085,Hanover,Chickahominy,Hospitals,Moderna,1,1
02/01/2021,51690,Martinsville,"West Piedmont","Federal LTCF Program",Pfizer,2,1
01/04/2021,51660,Harrisonburg,"Central Shenandoah","Other Community Health Providers",Moderna,1,5
01/22/2021,51520,Bristol,"Mount Rogers",Pharmacies,Moderna,1,5
02/16/2021,51185,Tazewell,"Cumberland Plateau",Pharmacies,Moderna,1,28
02/09/2021,51003,Albemarle,"Blue Ridge",Hospitals,Pfizer,2,85
01/20/2021,51143,Pittsylvania,Pittsylvania-Danville,Hospitals,Pfizer,2,9
01/08/2021,51177,Spotsylvania,Rappahannock,Hospitals,Pfizer,2,18
01/29/2021,51191,Washington,"Mount Rogers","Local Health Departments",Moderna,1,138
01/27/2021,51640,Galax,"Mount Rogers",Hospitals,Pfizer,1,2
02/15/2021,51730,Petersburg,Crater,"Other Community Health Providers",Moderna,1,1
02/13/2021,51087,Henrico,Henrico,"Federal LTCF Program",Pfizer,2,71
01/25/2021,51001,Accomack,"Eastern Shore","Local Health Departments",Moderna,2,1
02/13/2021,51171,Shenandoah,"Lord Fairfax","Medical Practices",Moderna,1,1
01/30/2021,"Not Reported","Not Reported","Not Reported","Medical Practices",Moderna,1,43
01/15/2021,51760,"Richmond City",Richmond,Hospitals,Pfizer,2,39
02/02/2021,51135,Nottoway,Piedmont,"Medical Practices",Moderna,1,65
02/13/2021,51127,"New Kent",Chickahominy,"Federal LTCF Program",Pfizer,2,2
02/04/2021,51107,Loudoun,Loudoun,"Local Health Departments",Pfizer,1,897
02/10/2021,51159,"Richmond County","Three Rivers","Federal LTCF Program",Pfizer,1,2
01/08/2021,51087,Henrico,Henrico,"Medical Practices",Moderna,1,49
01/26/2021,51710,Norfolk,Norfolk,"Federal LTCF Program",Pfizer,2,158
02/13/2021,"Out of State","Out of State","Out of State","Local Health Departments",Pfizer,1,5
01/27/2021,51071,Giles,"New River","Other Community Health Providers",Moderna,1,3
01/04/2021,51103,Lancaster,"Three Rivers","Federal LTCF Program",Pfizer,1,3
02/10/2021,51590,Danville,Pittsylvania-Danville,Hospitals,Moderna,2,33
02/11/2021,51089,Henry,"West Piedmont",Pharmacies,Moderna,1,98
01/29/2021,51059,Fairfax,Fairfax,"Other Community Health Providers",Pfizer,1,13
01/10/2021,51147,"Prince Edward",Piedmont,Pharmacies,Moderna,1,1
01/13/2021,51127,"New Kent",Chickahominy,Hospitals,Moderna,1,1
02/07/2021,51109,Louisa,"Blue Ridge","Federal LTCF Program",Pfizer,1,2
12/29/2020,51036,"Charles City",Chickahominy,Hospitals,Moderna,1,2
02/05/2021,51075,Goochland,Chickahominy,"Local Health Departments",Moderna,1,38
02/14/2021,51700,"Newport News",Peninsula,"Medical Practices",Moderna,1,7
12/23/2020,51033,Caroline,Rappahannock,"Other Community Health Providers",Pfizer,1,3
02/08/2021,51143,Pittsylvania,Pittsylvania-Danville,Pharmacies,Moderna,1,35
01/18/2021,51095,"James City",Peninsula,Hospitals,Pfizer,2,18
12/29/2020,51095,"James City",Peninsula,Hospitals,Moderna,1,14
01/29/2021,51193,Westmoreland,"Three Rivers","Federal LTCF Program",Pfizer,2,1
02/14/2021,51750,Radford,"New River",Pharmacies,Moderna,2,9
02/16/2021,51840,Winchester,"Lord Fairfax","Local Health Departments",Pfizer,1,1
02/12/2021,51195,Wise,Lenowisco,"Local Health Departments",Moderna,1,5
02/16/2021,51175,Southampton,"Western Tidewater",Pharmacies,Moderna,1,1
02/01/2021,51660,Harrisonburg,"Central Shenandoah","Local Health Departments",Moderna,1,2
12/30/2020,51093,"Isle of Wight","Western Tidewater",Hospitals,Moderna,1,3
01/22/2021,51137,Orange,"Rappahannock Rapidan",Hospitals,Moderna,1,123
02/15/2021,51683,"Manassas City","Prince William",Hospitals,Pfizer,2,6
02/11/2021,51015,Augusta,"Central Shenandoah","Local Health Departments",Pfizer,1,2
01/30/2021,51191,Washington,"Mount Rogers","Other Community Health Providers",Moderna,1,1
02/04/2021,51175,Southampton,"Western Tidewater",Hospitals,Pfizer,1,1
02/13/2021,51179,Stafford,Rappahannock,Pharmacies,Moderna,1,60
02/05/2021,51111,Lunenburg,Piedmont,"Medical Practices",Moderna,1,7
01/20/2021,51103,Lancaster,"Three Rivers","Medical Practices",Moderna,1,42
02/10/2021,51167,Russell,"Cumberland Plateau","Other Community Health Providers",Pfizer,2,13
02/09/2021,51013,Arlington,Arlington,"Other Community Health Providers",Pfizer,1,1
02/03/2021,51095,"James City",Peninsula,"Local Health Departments",Moderna,2,59
01/22/2021,51079,Greene,"Blue Ridge",Hospitals,Pfizer,1,1
01/30/2021,51520,Bristol,"Mount Rogers","Other Community Health Providers",Moderna,1,1
01/02/2021,51079,Greene,"Blue Ridge","Federal LTCF Program",Pfizer,1,13
02/05/2021,51139,Page,"Lord Fairfax",Hospitals,Pfizer,2,110
02/13/2021,51169,Scott,Lenowisco,Pharmacies,Moderna,1,7
01/29/2021,51103,Lancaster,"Three Rivers",Pharmacies,Moderna,1,1
02/02/2021,51710,Norfolk,Norfolk,"Local Health Departments",Moderna,1,452
01/15/2021,51145,Powhatan,Chesterfield,Hospitals,Moderna,1,17
01/05/2021,51590,Danville,Pittsylvania-Danville,Hospitals,Pfizer,1,7
02/14/2021,51540,Charlottesville,"Blue Ridge",Hospitals,Pfizer,1,2
01/02/2021,51161,"Roanoke County",Alleghany,"Other Community Health Providers",Moderna,1,1
02/13/2021,51670,Hopewell,Crater,Pharmacies,Moderna,2,5
01/28/2021,51069,Frederick,"Lord Fairfax","Local Health Departments",Moderna,2,3
01/25/2021,51059,Fairfax,Fairfax,"Medical Practices",Moderna,1,206
12/28/2020,51700,"Newport News",Peninsula,"Federal LTCF Program",Pfizer,1,3
01/27/2021,51117,Mecklenburg,Southside,"Local Health Departments",Moderna,2,1
12/28/2020,51083,Halifax,Southside,Hospitals,Pfizer,1,5
01/10/2021,51013,Arlington,Arlington,Hospitals,Pfizer,2,26
02/02/2021,51005,Alleghany,Alleghany,"Federal LTCF Program",Pfizer,1,69
01/27/2021,51630,Fredericksburg,Rappahannock,"Local Health Departments",Pfizer,1,2
01/27/2021,51510,Alexandria,Alexandria,"Medical Practices",Pfizer,1,6
01/06/2021,51193,Westmoreland,"Three Rivers",Hospitals,Pfizer,1,2
02/16/2021,51153,"Prince William","Prince William","Local Health Departments",Moderna,2,333
02/16/2021,51035,Carroll,"Mount Rogers","Local Health Departments",Moderna,1,54
12/29/2020,51047,Culpeper,"Rappahannock Rapidan","Local Health Departments",Moderna,1,51
02/12/2021,51143,Pittsylvania,Pittsylvania-Danville,Hospitals,Pfizer,1,2
