"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
2020-12-17,51109,Louisa,"Blue Ridge","Other Community Health Providers",Pfizer,1,10
2021-02-07,"Not Reported","Not Reported","Not Reported","Local Health Departments",Pfizer,1,1
2021-01-31,51191,Washington,"Mount Rogers","Federal LTCF Program",Pfizer,1,42
2021-02-02,51035,Carroll,"Mount Rogers","Local Health Departments",Moderna,1,53
2020-12-28,51141,Patrick,"West Piedmont","Local Health Departments",Moderna,1,5
2021-02-10,51169,Scott,Lenowisco,"Other Community Health Providers",Pfizer,2,16
2021-02-02,51680,Lynchburg,"Central Virginia","Medical Practices",Pfizer,2,1
2021-01-11,51095,"James City",Peninsula,"Medical Practices",Moderna,1,2
2021-01-29,51683,"Manassas City","Prince William","Local Health Departments",Moderna,1,28
2021-01-15,51191,Washington,"Mount Rogers","Medical Practices",Moderna,1,3
2021-01-06,51153,"Prince William","Prince William","Medical Practices",Moderna,1,12
2021-01-06,51111,Lunenburg,Piedmont,"Federal LTCF Program",Pfizer,1,9
2021-01-13,51149,"Prince George",Crater,Hospitals,Pfizer,1,3
2021-01-14,51680,Lynchburg,"Central Virginia",Pharmacies,Moderna,1,5
2021-02-13,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,1,216
2021-02-10,51620,"Franklin City","Western Tidewater",Pharmacies,Moderna,1,13
2021-01-22,51163,Rockbridge,"Central Shenandoah",Pharmacies,Moderna,1,17
2021-02-03,51001,Accomack,"Eastern Shore",Hospitals,Moderna,1,23
2021-02-12,51710,Norfolk,Norfolk,"Medical Practices",Moderna,1,27
2021-01-28,51003,Albemarle,"Blue Ridge","Medical Practices",Moderna,2,2
2021-01-14,51087,Henrico,Henrico,"Local Health Departments",Moderna,1,268
2021-02-03,51027,Buchanan,"Cumberland Plateau","Other Community Health Providers",Pfizer,2,3
2021-02-05,51065,Fluvanna,"Blue Ridge","Medical Practices",Moderna,2,3
2021-01-28,51005,Alleghany,Alleghany,"Local Health Departments",Moderna,2,9
2021-02-08,51067,"Franklin County","West Piedmont","Local Health Departments",Moderna,1,19
2021-01-28,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Pfizer,2,31
2021-02-02,51127,"New Kent",Chickahominy,Hospitals,Moderna,2,9
2021-02-09,51193,Westmoreland,"Three Rivers","Local Health Departments",Moderna,1,4
2021-02-09,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,1,3
2021-02-01,51036,"Charles City",Chickahominy,Hospitals,Pfizer,2,3
2020-12-29,51061,Fauquier,"Rappahannock Rapidan","Other Community Health Providers",Pfizer,1,1
2021-02-01,51095,"James City",Peninsula,Hospitals,Pfizer,2,52
2021-01-24,51197,Wythe,"Mount Rogers","Federal LTCF Program",Pfizer,2,3
2021-01-20,51660,Harrisonburg,"Central Shenandoah","Other Community Health Providers",Pfizer,1,35
2021-01-20,51135,Nottoway,Piedmont,"Federal LTCF Program",Pfizer,2,1
2021-01-06,51640,Galax,"Mount Rogers",Hospitals,Pfizer,1,6
2021-02-04,51540,Charlottesville,"Blue Ridge",Hospitals,Pfizer,1,29
2021-02-06,51620,"Franklin City","Western Tidewater",Hospitals,Pfizer,1,1
2021-02-10,51107,Loudoun,Loudoun,"Medical Practices",Pfizer,1,5
2021-01-14,51091,Highland,"Central Shenandoah","Other Community Health Providers",Moderna,1,36
2021-02-02,51069,Frederick,"Lord Fairfax","Federal LTCF Program",Pfizer,1,1
2020-12-28,51177,Spotsylvania,Rappahannock,"Other Community Health Providers",Moderna,1,2
2021-02-09,51193,Westmoreland,"Three Rivers",Hospitals,Moderna,2,3
2021-01-19,51059,Fairfax,Fairfax,"Local Health Departments",Moderna,1,1859
2021-01-26,51163,Rockbridge,"Central Shenandoah",Hospitals,Pfizer,1,9
2021-02-10,51179,Stafford,Rappahannock,"Federal LTCF Program",Pfizer,1,19
2021-01-16,51139,Page,"Lord Fairfax",Hospitals,Pfizer,1,15
2021-01-19,51059,Fairfax,Fairfax,"Other Community Health Providers",Pfizer,1,24
2021-01-20,51131,Northampton,"Eastern Shore","Other Community Health Providers",Moderna,1,17
2021-02-11,51027,Buchanan,"Cumberland Plateau",Pharmacies,Moderna,2,20
2021-01-25,51161,"Roanoke County",Alleghany,"Other Community Health Providers",Moderna,1,17
2021-01-28,51085,Hanover,Chickahominy,Hospitals,Moderna,1,41
2021-02-10,51185,Tazewell,"Cumberland Plateau","Local Health Departments",Moderna,2,140
2021-02-05,"Not Reported","Not Reported","Not Reported",Pharmacies,Moderna,2,21
2021-02-02,51107,Loudoun,Loudoun,Hospitals,Pfizer,1,37
2021-02-05,51105,Lee,Lenowisco,Pharmacies,Moderna,1,12
2021-01-06,51171,Shenandoah,"Lord Fairfax","Medical Practices",Pfizer,2,1
2021-02-08,51570,"Colonial Heights",Chesterfield,Hospitals,Pfizer,1,2
2021-02-08,51121,Montgomery,"New River","Local Health Departments",Pfizer,1,55
2021-01-27,51680,Lynchburg,"Central Virginia",Pharmacies,Moderna,1,24
2021-01-20,51081,Greensville,Crater,"Other Community Health Providers",Moderna,1,30
2021-02-03,51011,Appomattox,"Central Virginia","Medical Practices",Pfizer,1,28
2021-01-26,51057,Essex,"Three Rivers","Other Community Health Providers",Moderna,1,1
2020-12-30,51810,"Virginia Beach","Virginia Beach","Medical Practices",Moderna,1,7
2021-02-03,51650,Hampton,Hampton,"Local Health Departments",Pfizer,1,1
2021-01-30,51590,Danville,Pittsylvania-Danville,Hospitals,Pfizer,1,1
2021-01-29,51193,Westmoreland,"Three Rivers",Hospitals,Pfizer,1,31
2020-12-22,51113,Madison,"Rappahannock Rapidan","Other Community Health Providers",Pfizer,1,1
2021-01-12,51087,Henrico,Henrico,Pharmacies,Moderna,1,1
2021-02-05,51067,"Franklin County","West Piedmont","Medical Practices",Pfizer,1,1
2021-02-05,51109,Louisa,"Blue Ridge",Hospitals,Pfizer,2,7
2021-02-06,51510,Alexandria,Alexandria,"Federal LTCF Program",Pfizer,2,59
2021-02-05,51760,"Richmond City",Richmond,"Local Health Departments",Moderna,2,44
2021-02-09,51161,"Roanoke County",Alleghany,"Other Community Health Providers",Moderna,2,1
2021-01-25,51683,"Manassas City","Prince William",Hospitals,Moderna,1,3
2021-01-23,51041,Chesterfield,Chesterfield,"Medical Practices",Moderna,1,31
2021-02-08,51103,Lancaster,"Three Rivers","Other Community Health Providers",Moderna,1,5
2021-01-21,51135,Nottoway,Piedmont,Hospitals,Moderna,1,3
2021-02-11,51059,Fairfax,Fairfax,"Other Community Health Providers",Moderna,2,74
2021-02-07,51087,Henrico,Henrico,"Medical Practices",Moderna,2,1
2021-01-25,51161,"Roanoke County",Alleghany,Pharmacies,Moderna,1,17
2021-01-29,51059,Fairfax,Fairfax,"Local Health Departments",Moderna,1,186
2021-01-22,51009,Amherst,"Central Virginia","Other Community Health Providers",Pfizer,2,1
2021-02-02,51137,Orange,"Rappahannock Rapidan",Hospitals,Pfizer,2,4
2021-02-06,51740,Portsmouth,Portsmouth,"Other Community Health Providers",Pfizer,1,3
2021-01-19,51111,Lunenburg,Piedmont,"Federal LTCF Program",Pfizer,1,1
2021-01-16,51033,Caroline,Rappahannock,Hospitals,Moderna,1,49
2021-01-06,51135,Nottoway,Piedmont,Hospitals,Pfizer,1,3
2021-01-13,51137,Orange,"Rappahannock Rapidan",Hospitals,Moderna,1,19
2020-12-28,51013,Arlington,Arlington,Hospitals,Moderna,1,1
2021-01-02,51139,Page,"Lord Fairfax",Hospitals,Pfizer,1,1
2021-01-09,51550,Chesapeake,Chesapeake,"Local Health Departments",Moderna,1,2
2020-12-23,51035,Carroll,"Mount Rogers","Local Health Departments",Moderna,1,26
2020-12-21,51540,Charlottesville,"Blue Ridge",Hospitals,Pfizer,1,16
2021-02-09,51061,Fauquier,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,8
2021-01-26,51540,Charlottesville,"Blue Ridge",Hospitals,Moderna,2,6
2021-02-13,51700,"Newport News",Peninsula,Pharmacies,Moderna,1,5
2021-01-11,51053,Dinwiddie,Crater,Hospitals,Pfizer,1,2
2021-02-04,51199,York,Peninsula,Pharmacies,Moderna,1,9
2021-01-08,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Pfizer,2,26
2021-01-27,51510,Alexandria,Alexandria,"Other Community Health Providers",Pfizer,1,26
2021-01-27,51165,Rockingham,"Central Shenandoah",Pharmacies,Moderna,1,1
2021-02-10,51197,Wythe,"Mount Rogers","Medical Practices",Moderna,2,1
2020-12-22,51127,"New Kent",Chickahominy,"Medical Practices",Pfizer,1,2
2021-02-06,51167,Russell,"Cumberland Plateau","Federal LTCF Program",Pfizer,1,5
2021-01-12,51640,Galax,"Mount Rogers",Hospitals,Pfizer,1,1
2021-01-15,51167,Russell,"Cumberland Plateau","Other Community Health Providers",Pfizer,1,13
2021-01-07,51085,Hanover,Chickahominy,"Medical Practices",Moderna,1,8
2021-02-04,51193,Westmoreland,"Three Rivers","Medical Practices",Pfizer,1,6
2021-01-27,51127,"New Kent",Chickahominy,"Medical Practices",Moderna,2,2
2021-01-23,51177,Spotsylvania,Rappahannock,"Local Health Departments",Moderna,2,3
2021-02-06,51107,Loudoun,Loudoun,Hospitals,Pfizer,2,191
2020-12-31,51073,Gloucester,"Three Rivers","Local Health Departments",Moderna,1,1
2021-01-19,51105,Lee,Lenowisco,"Federal LTCF Program",Pfizer,2,1
2021-02-11,51139,Page,"Lord Fairfax","Federal LTCF Program",Pfizer,2,1
2021-02-02,51069,Frederick,"Lord Fairfax","Other Community Health Providers",Pfizer,1,1
2021-02-07,51059,Fairfax,Fairfax,"Federal LTCF Program",Pfizer,2,154
2021-01-02,51153,"Prince William","Prince William",Hospitals,Pfizer,1,86
2021-02-02,"Out of State","Out of State","Out of State",Pharmacies,Moderna,1,25
2021-01-20,51137,Orange,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,2,1
2021-01-21,51109,Louisa,"Blue Ridge","Medical Practices",Moderna,1,3
2021-02-12,51610,"Falls Church",Fairfax,"Local Health Departments",Pfizer,1,3
2021-02-06,51710,Norfolk,Norfolk,"Medical Practices",Moderna,1,177
2021-01-07,51660,Harrisonburg,"Central Shenandoah","Local Health Departments",Moderna,1,7
2021-01-09,51095,"James City",Peninsula,Hospitals,Pfizer,2,15
2021-01-05,"Not Reported","Not Reported","Not Reported","Medical Practices",Moderna,1,74
2021-01-07,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,1,34
2021-01-26,51683,"Manassas City","Prince William","Medical Practices",Pfizer,1,5
2021-01-21,51133,Northumberland,"Three Rivers","Medical Practices",Moderna,1,27
2021-02-13,51147,"Prince Edward",Piedmont,Pharmacies,Moderna,2,1
2021-01-07,51041,Chesterfield,Chesterfield,"Federal LTCF Program",Pfizer,1,41
2021-01-08,51650,Hampton,Hampton,"Medical Practices",Pfizer,2,21
2021-01-23,51165,Rockingham,"Central Shenandoah",Hospitals,Pfizer,1,1
2020-12-31,51179,Stafford,Rappahannock,"Federal LTCF Program",Pfizer,1,3
2021-01-12,51119,Middlesex,"Three Rivers","Medical Practices",Moderna,1,1
2021-01-25,51079,Greene,"Blue Ridge","Federal LTCF Program",Pfizer,1,7
2021-01-04,51087,Henrico,Henrico,"Local Health Departments",Moderna,1,6
2021-01-17,51013,Arlington,Arlington,Hospitals,Pfizer,2,20
2020-12-28,51109,Louisa,"Blue Ridge","Federal LTCF Program",Pfizer,1,7
2021-01-28,51119,Middlesex,"Three Rivers","Federal LTCF Program",Pfizer,1,12
2021-01-15,51750,Radford,"New River",Pharmacies,Moderna,1,16
2021-02-04,51770,"Roanoke City",Roanoke,Hospitals,Pfizer,2,21
2021-01-18,51107,Loudoun,Loudoun,"Other Community Health Providers",Pfizer,2,2
2021-01-19,51117,Mecklenburg,Southside,Hospitals,Pfizer,2,2
2021-01-07,51127,"New Kent",Chickahominy,Hospitals,Pfizer,1,5
2021-01-28,51119,Middlesex,"Three Rivers","Medical Practices",Pfizer,1,21
2021-01-04,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,1,6
2021-02-04,51187,Warren,"Lord Fairfax","Local Health Departments",Pfizer,1,4
2021-02-12,51735,Poquoson,Peninsula,Hospitals,Pfizer,2,5
2020-12-19,51077,Grayson,"Mount Rogers",Hospitals,Pfizer,1,3
2021-02-01,51775,Salem,Alleghany,"Federal LTCF Program",Pfizer,2,45
2021-01-20,51137,Orange,"Rappahannock Rapidan","Medical Practices",Pfizer,2,1
2021-02-05,51111,Lunenburg,Piedmont,"Other Community Health Providers",Pfizer,1,1
2021-01-29,51049,Cumberland,Piedmont,"Local Health Departments",Moderna,2,2
2021-01-22,51840,Winchester,"Lord Fairfax",Hospitals,Moderna,1,291
2021-02-11,51017,Bath,"Central Shenandoah","Local Health Departments",Moderna,1,1
2021-01-12,51147,"Prince Edward",Piedmont,"Federal LTCF Program",Pfizer,1,2
2020-12-30,51179,Stafford,Rappahannock,"Other Community Health Providers",Pfizer,2,1
2020-12-15,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Pfizer,1,6
2021-02-12,51149,"Prince George",Crater,Hospitals,Moderna,2,11
2021-01-29,51199,York,Peninsula,"Federal LTCF Program",Pfizer,1,10
2021-02-01,51095,"James City",Peninsula,"Local Health Departments",Moderna,1,174
2021-02-10,51660,Harrisonburg,"Central Shenandoah","Medical Practices",Moderna,1,6
2021-01-29,51680,Lynchburg,"Central Virginia",Hospitals,Pfizer,2,83
2021-01-02,51700,"Newport News",Peninsula,Hospitals,Moderna,1,6
2021-01-14,51087,Henrico,Henrico,"Medical Practices",Pfizer,1,18
2021-01-07,51057,Essex,"Three Rivers","Federal LTCF Program",Pfizer,1,1
2021-01-28,51191,Washington,"Mount Rogers","Local Health Departments",Moderna,1,129
2020-12-17,51041,Chesterfield,Chesterfield,"Other Community Health Providers",Pfizer,1,7
2021-01-15,51143,Pittsylvania,Pittsylvania-Danville,"Other Community Health Providers",Pfizer,1,1
2021-01-29,51125,Nelson,"Blue Ridge","Federal LTCF Program",Pfizer,2,3
2021-01-30,51175,Southampton,"Western Tidewater","Medical Practices",Moderna,1,14
2021-01-15,51036,"Charles City",Chickahominy,Pharmacies,Moderna,1,2
2021-01-31,51005,Alleghany,Alleghany,"Federal LTCF Program",Pfizer,2,3
2021-01-05,51145,Powhatan,Chesterfield,Hospitals,Pfizer,1,8
2021-02-03,51830,Williamsburg,Peninsula,"Other Community Health Providers",Moderna,1,1
2021-01-18,51660,Harrisonburg,"Central Shenandoah",Hospitals,Moderna,1,1
2021-01-28,51820,Waynesboro,"Central Shenandoah","Federal LTCF Program",Pfizer,2,19
2021-01-27,51021,Bland,"Mount Rogers",Pharmacies,Moderna,1,1
2021-01-25,51550,Chesapeake,Chesapeake,"Local Health Departments",Pfizer,1,1
2021-01-19,51059,Fairfax,Fairfax,"Medical Practices",Pfizer,1,20
2021-02-06,51117,Mecklenburg,Southside,"Local Health Departments",Moderna,1,1
2021-01-08,51630,Fredericksburg,Rappahannock,"Other Community Health Providers",Pfizer,2,10
2021-02-06,51820,Waynesboro,"Central Shenandoah","Federal LTCF Program",Pfizer,1,3
2021-01-29,51175,Southampton,"Western Tidewater",Hospitals,Pfizer,2,2
2021-01-15,51095,"James City",Peninsula,Pharmacies,Moderna,1,4
2021-02-02,51680,Lynchburg,"Central Virginia","Other Community Health Providers",Moderna,1,5
2021-01-18,51107,Loudoun,Loudoun,"Federal LTCF Program",Pfizer,2,232
2021-01-02,51153,"Prince William","Prince William","Other Community Health Providers",Moderna,1,20
2021-01-25,51115,Mathews,"Three Rivers","Local Health Departments",Moderna,1,4
2021-01-13,51770,"Roanoke City",Roanoke,"Other Community Health Providers",Pfizer,2,2
2021-02-03,51131,Northampton,"Eastern Shore","Medical Practices",Moderna,1,43
2021-02-04,51145,Powhatan,Chesterfield,"Medical Practices",Moderna,2,1
2021-02-01,51680,Lynchburg,"Central Virginia","Other Community Health Providers",Moderna,2,4
2021-02-12,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,1,7
2021-02-09,51033,Caroline,Rappahannock,Hospitals,Pfizer,2,58
2021-02-03,51071,Giles,"New River",Pharmacies,Moderna,1,2
2021-01-26,51043,Clarke,"Lord Fairfax","Other Community Health Providers",Moderna,2,4
2021-02-10,51107,Loudoun,Loudoun,"Local Health Departments",Moderna,1,213
2020-12-24,51630,Fredericksburg,Rappahannock,"Other Community Health Providers",Pfizer,1,3
2021-02-05,51067,"Franklin County","West Piedmont","Federal LTCF Program",Pfizer,1,6
2021-02-11,51007,Amelia,Piedmont,"Federal LTCF Program",Pfizer,1,1
2021-01-27,51143,Pittsylvania,Pittsylvania-Danville,"Local Health Departments",Pfizer,1,3
2021-01-12,51019,Bedford,"Central Virginia",Pharmacies,Moderna,1,3
2021-01-28,51077,Grayson,"Mount Rogers","Federal LTCF Program",Pfizer,1,3
2021-01-08,51043,Clarke,"Lord Fairfax","Federal LTCF Program",Pfizer,1,2
2021-02-03,51155,Pulaski,"New River","Local Health Departments",Pfizer,1,29
2021-02-12,51710,Norfolk,Norfolk,"Local Health Departments",Pfizer,1,3
2021-02-13,51089,Henry,"West Piedmont","Medical Practices",Moderna,2,3
2021-02-05,51147,"Prince Edward",Piedmont,"Medical Practices",Moderna,1,42
2021-01-08,51001,Accomack,"Eastern Shore",Hospitals,Pfizer,2,11
2021-02-04,51193,Westmoreland,"Three Rivers","Federal LTCF Program",Pfizer,1,3
2020-12-14,51053,Dinwiddie,Crater,"Medical Practices",Pfizer,1,1
2021-01-23,51013,Arlington,Arlington,Pharmacies,Moderna,1,2
2021-02-08,51137,Orange,"Rappahannock Rapidan",Pharmacies,Moderna,1,4
2021-01-21,51143,Pittsylvania,Pittsylvania-Danville,Hospitals,Pfizer,2,9
2021-02-03,51011,Appomattox,"Central Virginia","Federal LTCF Program",Pfizer,1,3
2021-02-10,51750,Radford,"New River","Medical Practices",Moderna,2,1
2021-01-29,51159,"Richmond County","Three Rivers","Other Community Health Providers",Moderna,1,1
2021-01-14,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,1,28
2021-01-13,51710,Norfolk,Norfolk,"Medical Practices",Pfizer,2,24
2021-01-07,51165,Rockingham,"Central Shenandoah",Hospitals,Moderna,1,3
2021-01-18,51173,Smyth,"Mount Rogers",Pharmacies,Moderna,1,6
2021-01-28,51775,Salem,Alleghany,"Medical Practices",Pfizer,1,11
2020-12-30,51117,Mecklenburg,Southside,Hospitals,Moderna,1,36
2021-01-26,51683,"Manassas City","Prince William","Federal LTCF Program",Pfizer,1,87
2021-01-05,51183,Sussex,Crater,Hospitals,Moderna,1,1
2021-02-02,51620,"Franklin City","Western Tidewater","Federal LTCF Program",Pfizer,2,1
2021-02-03,51029,Buckingham,Piedmont,"Other Community Health Providers",Moderna,2,5
2021-02-09,51097,"King and Queen","Three Rivers","Local Health Departments",Pfizer,1,1
2021-01-25,51199,York,Peninsula,"Medical Practices",Pfizer,2,2
2020-12-29,51735,Poquoson,Peninsula,"Medical Practices",Pfizer,1,9
2021-01-11,51770,"Roanoke City",Roanoke,Hospitals,Moderna,1,6
2021-01-02,51810,"Virginia Beach","Virginia Beach",Hospitals,Moderna,1,6
2021-01-08,51031,Campbell,"Central Virginia","Other Community Health Providers",Moderna,1,2
2021-01-18,51037,Charlotte,Piedmont,"Federal LTCF Program",Pfizer,1,15
2021-01-04,51149,"Prince George",Crater,Hospitals,Pfizer,1,11
2021-02-04,51680,Lynchburg,"Central Virginia","Local Health Departments",Pfizer,1,18
2021-01-18,51041,Chesterfield,Chesterfield,"Medical Practices",Pfizer,2,1
2021-01-06,51510,Alexandria,Alexandria,"Other Community Health Providers",Moderna,1,1
2021-02-02,51147,"Prince Edward",Piedmont,"Local Health Departments",Pfizer,1,1
2021-01-06,51033,Caroline,Rappahannock,"Medical Practices",Moderna,1,2
2021-01-27,51530,"Buena Vista City","Central Shenandoah","Federal LTCF Program",Pfizer,1,1
2021-02-03,51187,Warren,"Lord Fairfax","Medical Practices",Moderna,1,3
2021-02-05,51199,York,Peninsula,Pharmacies,Moderna,1,6
2021-01-30,51059,Fairfax,Fairfax,"Local Health Departments",Moderna,1,58
2021-01-07,51133,Northumberland,"Three Rivers",Pharmacies,Moderna,1,3
2021-01-15,51033,Caroline,Rappahannock,Hospitals,Moderna,1,28
2021-01-28,51191,Washington,"Mount Rogers","Other Community Health Providers",Pfizer,1,142
2021-01-16,51143,Pittsylvania,Pittsylvania-Danville,Pharmacies,Moderna,1,36
2021-01-15,51019,Bedford,"Central Virginia","Federal LTCF Program",Pfizer,1,14
2021-01-19,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,2,12
2021-02-06,51087,Henrico,Henrico,"Medical Practices",Moderna,2,11
2021-01-17,51510,Alexandria,Alexandria,Hospitals,Pfizer,1,49
2021-01-18,51159,"Richmond County","Three Rivers","Medical Practices",Moderna,1,6
2021-02-04,51660,Harrisonburg,"Central Shenandoah","Other Community Health Providers",Pfizer,1,4
2021-01-23,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,1,5
2021-01-05,51181,Surry,Crater,Hospitals,Moderna,1,3
2021-01-29,51077,Grayson,"Mount Rogers","Local Health Departments",Moderna,2,3
2021-01-15,51043,Clarke,"Lord Fairfax","Other Community Health Providers",Moderna,1,1
2021-01-10,51005,Alleghany,Alleghany,"Federal LTCF Program",Pfizer,1,4
