"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
01/20/2021,51005,Alleghany,Alleghany,"Federal LTCF Program",Pfizer,2,1
02/09/2021,51730,Petersburg,Crater,"Other Community Health Providers",Moderna,1,5
02/11/2021,51093,"Isle of Wight","Western Tidewater","Medical Practices",Pfizer,1,57
02/04/2021,51141,Patrick,"West Piedmont",Pharmacies,Moderna,1,21
02/12/2021,51109,Louisa,"Blue Ridge",Hospitals,Moderna,2,8
01/12/2021,51117,Mecklenburg,Southside,Hospitals,Pfizer,1,18
02/01/2021,51041,Chesterfield,Chesterfield,Hospitals,Moderna,1,4
01/29/2021,51660,Harrisonburg,"Central Shenandoah",Hospitals,Moderna,1,43
02/12/2021,51540,Charlottesville,"Blue Ridge",Pharmacies,Moderna,1,45
02/16/2021,51520,Bristol,"Mount Rogers","Other Community Health Providers",Moderna,2,29
01/04/2021,51053,Dinwiddie,Crater,Hospitals,Moderna,1,6
01/22/2021,51059,Fairfax,Fairfax,"Local Health Departments",Pfizer,1,7
01/28/2021,51063,Floyd,"New River","Federal LTCF Program",Pfizer,1,4
02/11/2021,51117,Mecklenburg,Southside,"Local Health Departments",Moderna,1,44
01/27/2021,51670,Hopewell,Crater,Hospitals,Moderna,1,3
01/28/2021,51057,Essex,"Three Rivers","Medical Practices",Pfizer,1,1
02/16/2021,51149,"Prince George",Crater,"Federal LTCF Program",Pfizer,2,3
02/03/2021,51570,"Colonial Heights",Chesterfield,"Medical Practices",Moderna,2,3
02/01/2021,51057,Essex,"Three Rivers","Federal LTCF Program",Pfizer,2,1
02/10/2021,51650,Hampton,Hampton,"Local Health Departments",Moderna,1,127
01/12/2021,51670,Hopewell,Crater,Hospitals,Pfizer,1,2
01/02/2021,51199,York,Peninsula,"Medical Practices",Pfizer,1,1
01/26/2021,51770,"Roanoke City",Roanoke,"Local Health Departments",Pfizer,1,166
01/12/2021,51165,Rockingham,"Central Shenandoah",Hospitals,Moderna,1,13
01/27/2021,51027,Buchanan,"Cumberland Plateau",Hospitals,Moderna,1,29
01/27/2021,51195,Wise,Lenowisco,Hospitals,Pfizer,2,1
02/07/2021,51009,Amherst,"Central Virginia","Federal LTCF Program",Pfizer,1,4
01/25/2021,51700,"Newport News",Peninsula,Hospitals,Moderna,2,48
01/28/2021,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Moderna,1,66
02/02/2021,51840,Winchester,"Lord Fairfax",Hospitals,Pfizer,1,2
01/19/2021,51147,"Prince Edward",Piedmont,"Federal LTCF Program",Pfizer,2,50
01/21/2021,51155,Pulaski,"New River","Local Health Departments",Moderna,1,48
02/02/2021,51790,Staunton,"Central Shenandoah","Federal LTCF Program",Pfizer,2,16
01/31/2021,51153,"Prince William","Prince William",Pharmacies,Moderna,1,1
02/09/2021,51053,Dinwiddie,Crater,"Local Health Departments",Moderna,1,11
12/28/2020,51095,"James City",Peninsula,"Other Community Health Providers",Moderna,1,2
01/15/2021,51740,Portsmouth,Portsmouth,Hospitals,Pfizer,2,7
01/07/2021,51185,Tazewell,"Cumberland Plateau","Medical Practices",Moderna,1,2
01/05/2021,51135,Nottoway,Piedmont,"Local Health Departments",Moderna,1,3
12/28/2020,51059,Fairfax,Fairfax,"Local Health Departments",Moderna,1,966
01/12/2021,51680,Lynchburg,"Central Virginia","Medical Practices",Moderna,1,48
01/03/2021,51590,Danville,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,1,242
01/27/2021,51510,Alexandria,Alexandria,"Local Health Departments",Moderna,1,36
02/09/2021,51165,Rockingham,"Central Shenandoah","Medical Practices",Pfizer,2,11
01/07/2021,51107,Loudoun,Loudoun,"Medical Practices",Pfizer,1,8
01/04/2021,51165,Rockingham,"Central Shenandoah","Federal LTCF Program",Pfizer,1,2
01/04/2021,51057,Essex,"Three Rivers","Federal LTCF Program",Pfizer,1,4
02/18/2021,51153,"Prince William","Prince William","Other Community Health Providers",Moderna,2,28
01/25/2021,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Moderna,2,4
01/08/2021,51650,Hampton,Hampton,Hospitals,Pfizer,2,9
01/03/2021,51089,Henry,"West Piedmont","Medical Practices",Pfizer,1,1
01/27/2021,51149,"Prince George",Crater,"Medical Practices",Moderna,1,2
01/27/2021,51109,Louisa,"Blue Ridge","Other Community Health Providers",Moderna,2,8
01/27/2021,51059,Fairfax,Fairfax,"Medical Practices",Moderna,2,71
12/23/2020,51075,Goochland,Chickahominy,"Other Community Health Providers",Pfizer,1,1
01/17/2021,51800,Suffolk,"Western Tidewater","Federal LTCF Program",Pfizer,1,1
12/30/2020,51840,Winchester,"Lord Fairfax","Federal LTCF Program",Pfizer,1,14
02/19/2021,51035,Carroll,"Mount Rogers","Federal LTCF Program",Pfizer,2,2
02/13/2021,"Out of State","Out of State","Out of State","Medical Practices",Moderna,1,5
02/03/2021,51139,Page,"Lord Fairfax",Hospitals,Pfizer,1,5
02/05/2021,51087,Henrico,Henrico,"Local Health Departments",Moderna,1,420
01/06/2021,51021,Bland,"Mount Rogers","Local Health Departments",Moderna,1,2
01/16/2021,51001,Accomack,"Eastern Shore",Hospitals,Moderna,1,1
01/04/2021,51650,Hampton,Hampton,Hospitals,Pfizer,1,62
02/06/2021,51155,Pulaski,"New River","Local Health Departments",Pfizer,1,1
02/02/2021,51019,Bedford,"Central Virginia","Local Health Departments",Pfizer,1,36
02/17/2021,51033,Caroline,Rappahannock,"Local Health Departments",Moderna,2,37
12/16/2020,51003,Albemarle,"Blue Ridge","Medical Practices",Pfizer,1,1
01/05/2021,51710,Norfolk,Norfolk,"Medical Practices",Moderna,1,1
02/19/2021,51059,Fairfax,Fairfax,Hospitals,Moderna,1,7
01/08/2021,51520,Bristol,"Mount Rogers","Local Health Departments",Moderna,1,15
02/15/2021,51750,Radford,"New River","Medical Practices",Moderna,2,1
01/30/2021,"Not Reported","Not Reported","Not Reported","Local Health Departments",Pfizer,1,250
02/11/2021,51029,Buckingham,Piedmont,"Local Health Departments",Moderna,1,3
01/05/2021,51700,"Newport News",Peninsula,Hospitals,Moderna,1,3
02/13/2021,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Pfizer,1,9
01/25/2021,51165,Rockingham,"Central Shenandoah","Medical Practices",Pfizer,1,1
01/31/2021,51077,Grayson,"Mount Rogers","Federal LTCF Program",Pfizer,1,1
01/19/2021,51740,Portsmouth,Portsmouth,Hospitals,Pfizer,1,22
01/26/2021,51125,Nelson,"Blue Ridge","Federal LTCF Program",Pfizer,2,3
01/28/2021,51680,Lynchburg,"Central Virginia","Federal LTCF Program",Pfizer,1,57
02/04/2021,51735,Poquoson,Peninsula,Hospitals,Moderna,1,1
02/17/2021,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,1,11
02/15/2021,51087,Henrico,Henrico,Hospitals,Moderna,2,95
01/11/2021,51630,Fredericksburg,Rappahannock,"Federal LTCF Program",Pfizer,1,2
01/27/2021,51087,Henrico,Henrico,"Federal LTCF Program",Pfizer,2,46
02/11/2021,51770,"Roanoke City",Roanoke,"Local Health Departments",Moderna,1,94
01/07/2021,51103,Lancaster,"Three Rivers",Hospitals,Pfizer,2,3
02/13/2021,51089,Henry,"West Piedmont",Pharmacies,Moderna,2,2
01/19/2021,51650,Hampton,Hampton,Hospitals,Moderna,1,1
02/17/2021,51063,Floyd,"New River","Medical Practices",Moderna,2,1
02/06/2021,51079,Greene,"Blue Ridge","Other Community Health Providers",Moderna,2,2
02/06/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,1,7
01/07/2021,51019,Bedford,"Central Virginia","Other Community Health Providers",Moderna,1,9
02/08/2021,51147,"Prince Edward",Piedmont,"Medical Practices",Moderna,1,44
02/09/2021,51650,Hampton,Hampton,"Medical Practices",Pfizer,2,52
01/15/2021,51163,Rockbridge,"Central Shenandoah","Medical Practices",Moderna,1,1
01/20/2021,51107,Loudoun,Loudoun,Pharmacies,Moderna,1,8
01/26/2021,51680,Lynchburg,"Central Virginia",Hospitals,Pfizer,2,136
02/09/2021,51037,Charlotte,Piedmont,"Other Community Health Providers",Moderna,1,3
02/04/2021,51710,Norfolk,Norfolk,"Local Health Departments",Moderna,2,89
01/26/2021,51027,Buchanan,"Cumberland Plateau","Other Community Health Providers",Pfizer,2,1
01/08/2021,51057,Essex,"Three Rivers","Medical Practices",Pfizer,2,2
01/27/2021,51630,Fredericksburg,Rappahannock,"Medical Practices",Moderna,1,1
01/28/2021,51171,Shenandoah,"Lord Fairfax",Hospitals,Pfizer,1,95
01/04/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,1,39
02/17/2021,51035,Carroll,"Mount Rogers","Other Community Health Providers",Moderna,2,6
02/05/2021,51137,Orange,"Rappahannock Rapidan",Pharmacies,Moderna,1,17
02/19/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,2,15
02/12/2021,51087,Henrico,Henrico,"Other Community Health Providers",Moderna,2,1
02/16/2021,51153,"Prince William","Prince William","Medical Practices",Pfizer,2,45
01/03/2021,51770,"Roanoke City",Roanoke,Hospitals,Pfizer,2,1
02/17/2021,51740,Portsmouth,Portsmouth,"Federal LTCF Program",Pfizer,2,40
02/16/2021,51750,Radford,"New River",Pharmacies,Moderna,1,2
12/16/2020,51139,Page,"Lord Fairfax","Other Community Health Providers",Pfizer,1,2
01/20/2021,51037,Charlotte,Piedmont,"Local Health Departments",Moderna,2,1
01/20/2021,51013,Arlington,Arlington,Pharmacies,Moderna,1,6
02/10/2021,51177,Spotsylvania,Rappahannock,"Federal LTCF Program",Pfizer,1,1
02/11/2021,51169,Scott,Lenowisco,Pharmacies,Moderna,2,9
01/27/2021,51167,Russell,"Cumberland Plateau","Local Health Departments",Moderna,2,3
01/28/2021,51710,Norfolk,Norfolk,"Federal LTCF Program",Pfizer,1,39
01/27/2021,51775,Salem,Alleghany,"Federal LTCF Program",Pfizer,2,36
01/04/2021,51109,Louisa,"Blue Ridge",Hospitals,Pfizer,2,1
12/27/2020,51085,Hanover,Chickahominy,Hospitals,Moderna,1,10
02/16/2021,51089,Henry,"West Piedmont","Medical Practices",Moderna,2,2
02/19/2021,51790,Staunton,"Central Shenandoah","Local Health Departments",Pfizer,2,2
01/13/2021,51007,Amelia,Piedmont,"Other Community Health Providers",Moderna,1,1
01/28/2021,51161,"Roanoke County",Alleghany,Hospitals,Pfizer,2,12
12/23/2020,51161,"Roanoke County",Alleghany,Hospitals,Moderna,1,29
01/05/2021,51177,Spotsylvania,Rappahannock,"Other Community Health Providers",Moderna,1,2
02/03/2021,51095,"James City",Peninsula,"Medical Practices",Pfizer,2,41
02/08/2021,51027,Buchanan,"Cumberland Plateau","Other Community Health Providers",Pfizer,1,1
02/04/2021,51021,Bland,"Mount Rogers","Other Community Health Providers",Pfizer,2,1
01/25/2021,51650,Hampton,Hampton,"Other Community Health Providers",Pfizer,1,1
02/05/2021,51085,Hanover,Chickahominy,"Other Community Health Providers",Pfizer,1,12
02/18/2021,51590,Danville,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,2,1
02/11/2021,51087,Henrico,Henrico,Hospitals,Moderna,1,5
02/09/2021,51145,Powhatan,Chesterfield,"Medical Practices",Moderna,2,3
01/25/2021,51101,"King William","Three Rivers","Local Health Departments",Moderna,1,6
01/13/2021,51760,"Richmond City",Richmond,Hospitals,Pfizer,1,50
02/04/2021,51093,"Isle of Wight","Western Tidewater","Local Health Departments",Pfizer,1,5
02/02/2021,51071,Giles,"New River","Local Health Departments",Pfizer,1,13
01/15/2021,51147,"Prince Edward",Piedmont,"Federal LTCF Program",Pfizer,1,10
12/24/2020,51087,Henrico,Henrico,Hospitals,Pfizer,1,57
02/09/2021,51187,Warren,"Lord Fairfax","Local Health Departments",Pfizer,1,2
01/30/2021,51199,York,Peninsula,"Medical Practices",Pfizer,2,10
12/23/2020,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Pfizer,1,38
01/21/2021,"Out of State","Out of State","Out of State","Medical Practices",Moderna,2,1
02/05/2021,51127,"New Kent",Chickahominy,"Other Community Health Providers",Pfizer,1,1
02/11/2021,51600,"Fairfax City",Fairfax,"Other Community Health Providers",Moderna,2,1
02/14/2021,51660,Harrisonburg,"Central Shenandoah","Other Community Health Providers",Pfizer,2,1
02/18/2021,51173,Smyth,"Mount Rogers","Federal LTCF Program",Pfizer,1,9
02/11/2021,51179,Stafford,Rappahannock,Pharmacies,Moderna,2,4
01/26/2021,51061,Fauquier,"Rappahannock Rapidan","Local Health Departments",Moderna,2,26
01/07/2021,51810,"Virginia Beach","Virginia Beach","Other Community Health Providers",Pfizer,1,3
02/17/2021,51157,Rappahannock,"Rappahannock Rapidan",Hospitals,Pfizer,1,1
01/26/2021,51199,York,Peninsula,"Federal LTCF Program",Pfizer,1,8
02/10/2021,51700,"Newport News",Peninsula,Hospitals,Pfizer,2,66
02/10/2021,51530,"Buena Vista City","Central Shenandoah","Other Community Health Providers",Pfizer,1,1
02/02/2021,51735,Poquoson,Peninsula,"Other Community Health Providers",Pfizer,1,1
02/09/2021,51730,Petersburg,Crater,"Local Health Departments",Pfizer,2,1
01/09/2021,51570,"Colonial Heights",Chesterfield,"Local Health Departments",Moderna,1,7
01/30/2021,51017,Bath,"Central Shenandoah","Federal LTCF Program",Pfizer,2,1
02/04/2021,51051,Dickenson,"Cumberland Plateau","Local Health Departments",Moderna,2,1
12/29/2020,51019,Bedford,"Central Virginia","Federal LTCF Program",Pfizer,1,67
02/15/2021,51630,Fredericksburg,Rappahannock,Pharmacies,Moderna,1,1
02/18/2021,51620,"Franklin City","Western Tidewater","Local Health Departments",Pfizer,2,1
12/27/2020,51075,Goochland,Chickahominy,Hospitals,Pfizer,1,1
02/12/2021,51081,Greensville,Crater,Hospitals,Pfizer,2,1
02/10/2021,51115,Mathews,"Three Rivers","Medical Practices",Pfizer,1,11
02/03/2021,51710,Norfolk,Norfolk,Pharmacies,Moderna,1,18
01/27/2021,51800,Suffolk,"Western Tidewater","Medical Practices",Pfizer,1,9
12/20/2020,51185,Tazewell,"Cumberland Plateau",Hospitals,Pfizer,1,3
02/06/2021,51153,"Prince William","Prince William","Federal LTCF Program",Pfizer,2,91
01/27/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,2,320
01/26/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,57
01/14/2021,51051,Dickenson,"Cumberland Plateau",Pharmacies,Moderna,1,53
02/01/2021,51033,Caroline,Rappahannock,Hospitals,Moderna,2,3
02/17/2021,51015,Augusta,"Central Shenandoah",Pharmacies,Moderna,1,1
01/12/2021,51077,Grayson,"Mount Rogers",Hospitals,Moderna,1,26
02/17/2021,51149,"Prince George",Crater,"Local Health Departments",Pfizer,1,1
01/20/2021,51035,Carroll,"Mount Rogers",Pharmacies,Moderna,1,1
02/12/2021,51059,Fairfax,Fairfax,"Medical Practices",Moderna,1,60
01/12/2021,51163,Rockbridge,"Central Shenandoah","Local Health Departments",Moderna,1,5
01/19/2021,51710,Norfolk,Norfolk,"Local Health Departments",Moderna,1,138
02/10/2021,51163,Rockbridge,"Central Shenandoah",Hospitals,Pfizer,2,10
01/31/2021,51810,"Virginia Beach","Virginia Beach",Hospitals,Pfizer,2,1
12/28/2020,51093,"Isle of Wight","Western Tidewater","Federal LTCF Program",Pfizer,1,8
01/18/2021,51680,Lynchburg,"Central Virginia","Medical Practices",Pfizer,1,1
02/07/2021,51800,Suffolk,"Western Tidewater",Pharmacies,Moderna,1,2
01/27/2021,51161,"Roanoke County",Alleghany,"Federal LTCF Program",Pfizer,2,65
01/20/2021,51133,Northumberland,"Three Rivers","Other Community Health Providers",Moderna,1,2
01/26/2021,51169,Scott,Lenowisco,"Other Community Health Providers",Pfizer,1,16
02/17/2021,51191,Washington,"Mount Rogers","Federal LTCF Program",Pfizer,2,96
02/09/2021,51093,"Isle of Wight","Western Tidewater","Medical Practices",Pfizer,1,13
01/12/2021,51730,Petersburg,Crater,"Local Health Departments",Moderna,1,1
02/01/2021,51700,"Newport News",Peninsula,"Other Community Health Providers",Moderna,1,12
12/30/2020,51145,Powhatan,Chesterfield,"Local Health Departments",Moderna,1,5
02/12/2021,51087,Henrico,Henrico,"Federal LTCF Program",Pfizer,1,117
02/02/2021,51097,"King and Queen","Three Rivers",Hospitals,Pfizer,2,1
02/18/2021,51107,Loudoun,Loudoun,"Medical Practices",Pfizer,1,2
01/25/2021,51187,Warren,"Lord Fairfax",Pharmacies,Moderna,1,1
02/04/2021,51159,"Richmond County","Three Rivers","Local Health Departments",Moderna,1,3
02/10/2021,51069,Frederick,"Lord Fairfax",Pharmacies,Moderna,1,15
01/14/2021,51135,Nottoway,Piedmont,"Federal LTCF Program",Pfizer,1,5
01/14/2021,51735,Poquoson,Peninsula,"Local Health Departments",Moderna,1,4
01/25/2021,51029,Buckingham,Piedmont,"Federal LTCF Program",Pfizer,2,8
02/10/2021,51047,Culpeper,"Rappahannock Rapidan","Other Community Health Providers",Moderna,2,18
02/10/2021,51199,York,Peninsula,"Local Health Departments",Moderna,2,31
12/21/2020,51073,Gloucester,"Three Rivers",Hospitals,Pfizer,1,25
02/08/2021,51143,Pittsylvania,Pittsylvania-Danville,"Other Community Health Providers",Moderna,1,4
02/12/2021,51003,Albemarle,"Blue Ridge","Medical Practices",Moderna,1,1
01/11/2021,51053,Dinwiddie,Crater,"Federal LTCF Program",Pfizer,1,2
01/18/2021,51155,Pulaski,"New River","Medical Practices",Moderna,1,25
01/19/2021,51135,Nottoway,Piedmont,"Medical Practices",Moderna,1,2
01/08/2021,51027,Buchanan,"Cumberland Plateau","Local Health Departments",Moderna,1,7
01/31/2021,51033,Caroline,Rappahannock,"Federal LTCF Program",Pfizer,1,3
02/19/2021,51085,Hanover,Chickahominy,"Medical Practices",Moderna,1,3
01/13/2021,51169,Scott,Lenowisco,"Medical Practices",Pfizer,2,7
01/18/2021,51139,Page,"Lord Fairfax",Hospitals,Pfizer,2,1
01/15/2021,51683,"Manassas City","Prince William","Other Community Health Providers",Moderna,1,2
02/17/2021,51530,"Buena Vista City","Central Shenandoah",Hospitals,Pfizer,1,1
02/15/2021,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Moderna,1,2
02/09/2021,51079,Greene,"Blue Ridge",Hospitals,Pfizer,1,18
01/20/2021,51087,Henrico,Henrico,"Local Health Departments",Moderna,2,29
01/22/2021,51019,Bedford,"Central Virginia","Medical Practices",Moderna,1,43
01/26/2021,51790,Staunton,"Central Shenandoah","Local Health Departments",Moderna,1,2
12/29/2020,51071,Giles,"New River","Federal LTCF Program",Pfizer,1,2
01/18/2021,51069,Frederick,"Lord Fairfax","Federal LTCF Program",Pfizer,2,1
02/17/2021,51077,Grayson,"Mount Rogers","Local Health Departments",Moderna,2,227
01/11/2021,51760,"Richmond City",Richmond,"Other Community Health Providers",Pfizer,1,3
01/27/2021,51775,Salem,Alleghany,"Other Community Health Providers",Moderna,1,2
01/15/2021,51031,Campbell,"Central Virginia",Pharmacies,Moderna,1,1
12/18/2020,51770,"Roanoke City",Roanoke,Hospitals,Pfizer,1,461
01/27/2021,51013,Arlington,Arlington,"Federal LTCF Program",Pfizer,2,3
01/28/2021,51089,Henry,"West Piedmont",Pharmacies,Moderna,1,1
01/23/2021,51193,Westmoreland,"Three Rivers","Local Health Departments",Moderna,2,1
02/11/2021,51125,Nelson,"Blue Ridge",Pharmacies,Moderna,1,15
02/10/2021,51125,Nelson,"Blue Ridge","Local Health Departments",Moderna,1,3
01/25/2021,51111,Lunenburg,Piedmont,Hospitals,Moderna,2,1
01/13/2021,51147,"Prince Edward",Piedmont,"Other Community Health Providers",Pfizer,2,1
02/01/2021,51001,Accomack,"Eastern Shore","Other Community Health Providers",Moderna,2,2
01/27/2021,51800,Suffolk,"Western Tidewater","Other Community Health Providers",Moderna,1,6
02/11/2021,51195,Wise,Lenowisco,"Other Community Health Providers",Moderna,1,22
01/09/2021,51009,Amherst,"Central Virginia","Local Health Departments",Moderna,1,1
01/12/2021,51073,Gloucester,"Three Rivers","Medical Practices",Pfizer,2,3
12/23/2020,51089,Henry,"West Piedmont","Local Health Departments",Moderna,1,1
01/09/2021,51099,"King George",Rappahannock,"Local Health Departments",Moderna,1,1
02/03/2021,51049,Cumberland,Piedmont,Pharmacies,Moderna,1,1
01/15/2021,51083,Halifax,Southside,Hospitals,Pfizer,1,2
02/15/2021,51181,Surry,Crater,Hospitals,Pfizer,1,1
01/28/2021,51125,Nelson,"Blue Ridge","Other Community Health Providers",Moderna,2,17
02/04/2021,51053,Dinwiddie,Crater,"Medical Practices",Moderna,1,1
02/13/2021,51710,Norfolk,Norfolk,"Federal LTCF Program",Pfizer,2,24
12/23/2020,51005,Alleghany,Alleghany,Hospitals,Moderna,1,4
01/26/2021,51179,Stafford,Rappahannock,Pharmacies,Moderna,1,5
01/19/2021,51187,Warren,"Lord Fairfax","Medical Practices",Moderna,1,2
02/04/2021,51197,Wythe,"Mount Rogers","Other Community Health Providers",Moderna,1,2
02/15/2021,51683,"Manassas City","Prince William","Local Health Departments",Moderna,2,13
02/05/2021,51510,Alexandria,Alexandria,Hospitals,Pfizer,1,36
12/19/2020,51109,Louisa,"Blue Ridge",Hospitals,Pfizer,1,4
02/17/2021,51185,Tazewell,"Cumberland Plateau","Other Community Health Providers",Moderna,2,10
01/30/2021,51165,Rockingham,"Central Shenandoah","Local Health Departments",Pfizer,1,2
